arm r36-s5 | run 2026-09-11-182321-55a61291 | box 20 x 5 m, 60 m deep, 4 patch(es)
columns of 1 m: 100 | lineage.jsonl: 13922 births, 62 clades

        t      n      cols    x sd    z sd     nn h    nn 3d   leaf   leaf y   stom   stom y   mixo   mixo y    jnt    jnt y  plain  plain y  clade 1m  jointed  joint y  rigid y
   1800.0    229    84/100    5.35    1.80     0.32     1.21    227   -14.97      0        -      1   -23.47      0        -      1    -8.43        39      158   -16.27   -12.08
   1900.0    235    86/100    6.14    2.25     0.30     1.25    233   -15.60      0        -      1   -25.58      0        -      1   -11.76        50      138   -14.83   -16.76
   2000.0    227    87/100    7.38    1.53     0.32     1.24    223   -14.88      0        -      4   -29.41      0        -      0        -        46      133   -14.61   -15.88
   2100.0    224    91/100    6.71    1.94     0.34     1.24    219   -14.93      0        -      5   -26.86      0        -      0        -        33      122   -13.74   -16.94
   2200.0    216    88/100    7.09    2.12     0.33     1.28    210   -14.94      0        -      6   -26.69      0        -      0        -        43      130   -14.95   -15.76
   2300.0    206    84/100    7.01    1.73     0.31     1.25    194   -14.42      1   -25.03     11   -24.61      0        -      0        -        37      124   -14.97   -15.07
   2400.0    207    84/100    7.12    2.03     0.33     1.37    193   -14.96      1   -23.90     13   -25.06      0        -      0        -        29      121   -15.48   -15.87
   2500.0    208    89/100    7.85    1.86     0.32     1.45    187   -14.92      1   -19.44     20   -26.19      0        -      0        -        23      111   -14.94   -17.26
   2600.0    210    87/100    8.52    2.00     0.34     1.32    182   -14.62      1   -18.22     27   -29.27      0        -      0        -        33      107   -14.12   -19.02
   2700.0    219    85/100    6.32    2.23     0.32     1.32    187   -14.37      1   -20.04     31   -30.33      0        -      0        -        36      106   -14.05   -19.10
   2800.0    217    90/100    6.85    1.92     0.33     1.27    184   -13.90      1   -25.69     32   -28.97      0        -      0        -        45      103   -13.63   -18.47
   2900.0    222    90/100    6.67    2.05     0.30     1.24    183   -13.59      2   -27.73     37   -29.06      0        -      0        -        49       97   -13.00   -18.86
   3000.0    227    89/100    8.22    1.92     0.30     1.23    183   -13.16      5   -31.32     39   -28.23      0        -      0        -        45       94   -12.90   -18.45
   3100.0    246    88/100    7.46    1.99     0.31     1.23    194   -12.77      4   -36.58     48   -29.57      0        -      0        -        56       91   -12.58   -18.70
   3200.0    251    89/100    7.56    1.82     0.28     1.28    192   -12.98      2   -37.10     57   -30.49      0        -      0        -        54       92   -13.22   -19.42
   3300.0    254    87/100    9.63    2.06     0.29     1.30    195   -12.69      1   -29.02     57   -30.37      1    -4.97      0        -        49       96   -13.43   -18.67
   3400.0    258    91/100    8.06    2.07     0.29     1.25    196   -12.18      0        -     62   -30.69      0        -      0        -        54       95   -13.55   -18.43
   3500.0    277    93/100    9.11    2.00     0.29     1.24    206   -11.59      0        -     71   -30.12      0        -      0        -        38       93   -12.57   -18.24
   3600.0    311    97/100    7.76    1.91     0.27     1.09    241   -12.79      0        -     70   -30.38      0        -      0        -        79       94   -12.84   -18.44
   3700.0    298    93/100    7.15    2.18     0.29     1.16    233   -11.11      0        -     65   -28.23      0        -      0        -        55       94   -12.56   -15.90
   3800.0    293    88/100    6.75    1.96     0.25     1.16    234   -11.61      0        -     59   -27.28      0        -      0        -        68       93   -13.05   -15.56
   3900.0    305    99/100    6.46    2.04     0.27     1.20    250   -12.49      1   -38.52     53   -25.38      0        -      1    -2.03        65       89   -13.34   -15.38
   4000.0    323    97/100    5.81    1.96     0.25     1.17    276   -13.21      1   -35.68     46   -22.94      0        -      0        -        53      105   -16.66   -13.70
   4100.0    341    94/100    6.94    2.03     0.25     1.11    300   -13.92      1   -30.91     40   -20.53      0        -      0        -        94      103   -16.66   -13.91
   4200.0    370    98/100    6.69    1.93     0.24     1.04    327   -13.95      1   -23.26     42   -21.43      0        -      0        -        90       98   -15.77   -14.48
   4300.0    382    99/100    7.18    1.98     0.24     1.07    323   -12.74      1   -23.84     58   -22.86      0        -      0        -       110       88   -14.13   -14.36
   4400.0    437    99/100    6.62    1.82     0.23     1.03    338   -11.95      1   -23.10     98   -26.40      0        -      0        -       148       83   -13.87   -15.53
   4500.0    461    97/100    7.06    1.96     0.24     1.01    345   -11.36      1   -19.85    115   -28.36      0        -      0        -       147       79   -13.23   -16.11
   4600.0    474    99/100    8.82    1.97     0.21     1.02    347   -11.69      2   -33.12    125   -28.88      0        -      0        -       134       74   -12.69   -16.98
   4700.0    494   100/100    7.94    1.90     0.22     0.91    357   -12.01      2   -31.49    135   -29.94      0        -      0        -       179       71   -12.87   -17.68
   4800.0    515    99/100    7.20    2.13     0.20     0.99    376   -12.63      2   -24.26    137   -31.14      0        -      0        -       183       75   -14.05   -18.20
   4900.0    548    99/100    7.21    2.05     0.19     0.98    420   -13.77      1   -24.34    127   -30.99      0        -      0        -       187       86   -16.90   -17.95
   5000.0    577    98/100    6.78    2.16     0.18     0.97    438   -13.86      1   -18.37    138   -30.83      0        -      0        -       218       79   -17.07   -18.06
   5100.0    604   100/100    6.18    2.31     0.17     0.95    449   -13.28      1   -14.72    154   -31.76      0        -      0        -       226       67   -14.90   -18.38
   5200.0    621   100/100    6.99    1.94     0.19     0.91    454   -13.01      1   -15.85    166   -31.40      0        -      0        -       247       57   -12.16   -18.51
   5300.0    626   100/100    6.27    1.99     0.18     0.92    467   -13.35      1   -21.69    158   -29.24      0        -      0        -       250       59   -13.91   -17.73
   5400.0    638   100/100    6.64    1.79     0.17     0.90    475   -13.47      0        -    163   -27.30      0        -      0        -       280       53   -13.37   -17.33
   5500.0    656   100/100    6.99    1.97     0.17     0.84    493   -14.32      0        -    163   -26.53      0        -      0        -       293       55   -16.49   -17.43
   5600.0    639   100/100    7.30    2.12     0.19     0.83    495   -14.33      0        -    144   -24.49      0        -      0        -       307       52   -14.35   -16.82
   5700.0    634   100/100    7.56    1.79     0.18     0.81    505   -14.87      0        -    129   -23.06      0        -      0        -       299       41   -10.57   -16.95
   5800.0    621   100/100    7.42    2.01     0.17     0.84    499   -14.66      0        -    122   -21.85      0        -      0        -       288       47   -13.10   -16.31
   5900.0    628    99/100    9.28    2.60     0.19     0.85    519   -15.00      0        -    109   -20.55      0        -      0        -       291       49   -14.47   -16.09
   6000.0    623   100/100   10.42    2.08     0.19     0.86    522   -14.91      0        -    101   -18.98      0        -      0        -       297       45   -13.60   -15.72
   6100.0    648    99/100    7.67    1.90     0.18     0.84    536   -15.17      0        -    112   -18.60      0        -      0        -       306       43   -12.45   -16.00
   6200.0    664   100/100    7.01    2.70     0.17     0.78    533   -15.22      0        -    131   -19.93      0        -      0        -       334       38   -11.97   -16.40
   6300.0    673    98/100    7.72    1.91     0.18     0.76    543   -15.13      0        -    130   -20.13      0        -      0        -       328       43   -13.81   -16.25
   6400.0    675   100/100    6.46    1.91     0.18     0.80    548   -15.35      0        -    127   -19.96      0        -      0        -       329       35   -11.30   -16.48
   6500.0    685   100/100    6.62    1.91     0.18     0.82    560   -15.56      0        -    125   -19.56      0        -      0        -       359       33   -10.71   -16.57
   6600.0    689   100/100    6.47    1.79     0.17     0.82    561   -15.66      0        -    128   -20.03      0        -      0        -       339       34   -13.27   -16.64
   6700.0    677   100/100    7.52    2.01     0.17     0.78    568   -15.98      0        -    109   -16.98      0        -      0        -       326       28   -11.04   -16.36
   6800.0    698   100/100    6.01    1.76     0.16     0.79    598   -16.56      0        -    100   -15.92      0        -      0        -       367       26    -9.44   -16.74
   6900.0    712   100/100    6.27    2.01     0.17     0.80    602   -16.86      0        -    110   -17.18      0        -      0        -       383       25    -9.95   -17.17
   7000.0    732   100/100    6.35    1.90     0.17     0.77    609   -17.40      0        -    123   -18.71      0        -      0        -       372       23    -9.98   -17.87
   7100.0    729   100/100    7.68    2.15     0.17     0.79    599   -17.11      0        -    130   -19.94      0        -      0        -       353       22   -10.06   -17.85
   7200.0    736   100/100    8.14    1.96     0.17     0.79    611   -17.55      0        -    125   -19.67      0        -      0        -       383       22   -10.00   -18.16
   7300.0    748   100/100    8.91    2.06     0.18     0.83    616   -18.10      0        -    132   -20.49      0        -      0        -       378       28   -14.39   -18.68
   7400.0    741   100/100    8.46    2.14     0.17     0.86    618   -18.13      0        -    123   -20.47      0        -      0        -       347       29   -16.32   -18.61
   7500.0    741   100/100    8.35    2.21     0.17     0.88    617   -18.03      0        -    124   -20.71      0        -      0        -       324       21   -11.16   -18.69
   7600.0    747   100/100    6.94    1.99     0.16     0.82    624   -17.70      0        -    123   -21.22      0        -      0        -       352       29   -15.78   -18.38
   7700.0    759    99/100    7.32    2.13     0.16     0.83    642   -17.54      0        -    117   -20.61      0        -      0        -       365       34   -17.30   -18.05
   7800.0    778   100/100    7.30    1.62     0.17     0.77    669   -17.99      0        -    109   -20.56      0        -      0        -       439       27   -14.49   -18.49
   7900.0    808   100/100    8.01    1.88     0.16     0.74    702   -18.61      1   -25.29    105   -20.17      0        -      0        -       464       23   -13.30   -18.99
   8000.0    817   100/100    7.13    1.99     0.15     0.72    718   -19.34      1   -21.48     98   -19.82      0        -      0        -       513       23   -14.37   -19.54
   8100.0    842    99/100    6.61    2.17     0.15     0.69    748   -19.75      2   -21.08     92   -19.61      0        -      0        -       538       22   -15.42   -19.85
   8200.0    871    99/100    7.53    1.99     0.15     0.69    779   -19.93      2   -17.25     90   -18.81      0        -      0        -       510       29   -17.77   -19.88
   8300.0    898   100/100    8.58    2.54     0.15     0.73    792   -19.52      2   -20.51    104   -19.31      0        -      0        -       542       23   -14.98   -19.62
   8400.0    908    99/100    8.39    1.85     0.15     0.68    793   -19.52      2   -20.84    113   -19.76      0        -      0        -       616       17   -11.38   -19.71
   8500.0    925   100/100    7.80    2.11     0.15     0.67    798   -19.33      2   -26.82    125   -21.76      0        -      0        -       598       15   -10.16   -19.84
   8600.0    946   100/100    7.32    1.98     0.15     0.72    818   -19.63      2   -28.10    126   -22.39      0        -      0        -       572       15    -9.43   -20.19
   8700.0    938   100/100    8.84    1.97     0.15     0.75    821   -19.66      2   -28.78    115   -20.71      0        -      0        -       556       14    -9.08   -19.97
   8800.0    935   100/100    8.22    1.99     0.16     0.75    821   -19.50      2   -22.91    111   -21.21      0        -      1   -25.71       561       14   -10.16   -19.86
   8900.0    937   100/100    8.71    1.84     0.15     0.73    810   -19.08      2   -19.88    124   -23.12      0        -      1   -23.70       586       13    -9.69   -19.76
   9000.0    942   100/100    8.70    1.84     0.15     0.74    812   -19.06      2   -19.84    127   -24.71      0        -      1   -24.72       560       16   -12.96   -19.95
   9100.0    958   100/100    6.53    1.71     0.15     0.72    829   -19.23      1    -5.82    128   -25.15      0        -      0        -       559       19   -15.03   -20.10
   9200.0    964   100/100    6.73    1.85     0.14     0.73    846   -18.96      2   -13.93    115   -24.17      1   -31.45      0        -       588       22   -17.34   -19.63
   9300.0    980   100/100    8.74    1.97     0.15     0.74    881   -18.67      2   -14.82     97   -22.96      0        -      0        -       584       24   -18.91   -19.09
   9400.0    999   100/100    7.93    1.89     0.15     0.69    901   -18.62      2   -15.38     96   -21.81      0        -      0        -       646       24   -21.36   -18.86
   9500.0   1000   100/100    7.53    1.98     0.15     0.73    910   -18.58      2   -13.45     88   -20.34      0        -      0        -       641       16   -14.16   -18.80
   9600.0    988   100/100    7.48    2.16     0.14     0.73    903   -18.22      2   -15.07     83   -18.17      0        -      0        -       639       14   -10.96   -18.31
   9700.0   1003   100/100    9.77    2.35     0.14     0.72    908   -18.77      2   -13.96     93   -20.31      0        -      0        -       624       14   -12.67   -18.99
   9800.0   1029   100/100    6.63    2.01     0.14     0.69    921   -19.03      3   -18.15    105   -22.02      0        -      0        -       676       13   -13.90   -19.40
   9900.0   1044   100/100    6.80    2.45     0.14     0.70    939   -19.21      3   -21.87    102   -22.11      0        -      0        -       644       13   -15.90   -19.54
  10000.0   1056    99/100    6.99    2.16     0.14     0.68    953   -19.34      3   -22.56     99   -22.40      0        -      1   -28.37       717       11   -12.82   -19.72
  10100.0   1075   100/100    6.74    1.87     0.13     0.70    964   -19.22      3   -19.84    108   -23.16      0        -      0        -       693       10   -11.55   -19.69
  10200.0   1101   100/100    7.71    2.14     0.14     0.68    992   -18.87      3   -19.03    106   -23.30      0        -      0        -       728       10   -11.44   -19.37
  10300.0   1098   100/100    7.14    2.05     0.14     0.62    994   -18.51      3   -20.61    101   -22.51      0        -      0        -       780       11   -14.08   -18.93
  10400.0   1109   100/100    6.05    1.73     0.13     0.65   1005   -18.14      3   -21.47    101   -22.39      0        -      0        -       787       17   -20.64   -18.50
  10500.0   1102   100/100    7.37    2.07     0.14     0.67   1004   -17.73      3   -25.83     95   -21.61      0        -      0        -       761       14   -16.68   -18.10
  10600.0   1105   100/100    7.94    2.01     0.14     0.66   1014   -17.77      3   -28.12     88   -20.81      0        -      0        -       742       22   -20.78   -17.99
  10700.0   1097   100/100    7.04    2.04     0.14     0.69   1016   -17.86      3   -26.91     78   -19.49      0        -      0        -       712       28   -21.04   -17.92
  10800.0   1090   100/100    6.99    1.90     0.14     0.71   1000   -17.78      3   -23.12     87   -20.32      0        -      0        -       711       31   -22.53   -17.86
  10900.0   1080   100/100    7.07    1.92     0.14     0.70    999   -17.89      3   -20.47     78   -19.35      0        -      0        -       727       34   -23.89   -17.81
  11000.0   1063   100/100    7.44    1.84     0.14     0.67    987   -18.09      3   -17.97     73   -19.20      0        -      0        -       744       21   -16.11   -18.21
  11100.0   1062   100/100    7.46    2.31     0.14     0.67    990   -18.28      3   -18.69     69   -18.93      0        -      0        -       720       21   -16.22   -18.37
  11200.0   1084   100/100    7.54    2.19     0.14     0.69   1014   -18.20      3   -19.92     66   -19.62      0        -      1   -19.57       750       26   -19.35   -18.27
  11300.0   1099   100/100    7.58    2.02     0.14     0.67   1032   -17.60      3   -20.40     63   -18.46      0        -      1   -19.59       729       22   -16.21   -17.69
  11400.0   1099   100/100    7.47    1.79     0.14     0.68   1040   -17.34      3   -22.46     55   -17.10      0        -      1   -22.05       761       22   -14.71   -17.40
  11500.0   1123   100/100    7.67    2.02     0.14     0.67   1067   -17.42      3   -23.60     52   -16.18      0        -      1   -19.93       793       19   -12.74   -17.46
  11600.0   1132   100/100    8.70    1.89     0.13     0.67   1081   -17.71      3   -24.52     47   -14.54      0        -      1   -20.27       808       20   -14.63   -17.65
  11700.0   1138   100/100    7.39    2.25     0.13     0.66   1089   -18.09      3   -26.68     45   -14.25      0        -      1   -25.14       810       16   -11.36   -18.06
  11800.0   1138   100/100    7.95    2.08     0.14     0.67   1088   -18.19      4   -28.21     44   -15.21      0        -      2   -26.09       826       15   -12.70   -18.20
  11900.0   1158   100/100    7.45    2.18     0.13     0.66   1109   -18.50      4   -27.38     43   -16.49      0        -      2   -27.05       828       16   -13.86   -18.53
  12000.0   1180   100/100    7.10    1.95     0.13     0.66   1132   -19.06      4   -29.08     42   -17.46      0        -      2   -31.59       833       29   -21.61   -19.00
  12100.0   1179   100/100    7.13    2.01     0.13     0.65   1135   -19.06      4   -30.74     39   -16.58      0        -      1   -39.58       857       23   -19.19   -19.03
  12200.0   1193    99/100    6.82    2.15     0.13     0.64   1142   -18.69      4   -30.55     47   -19.14      0        -      0        -       859       25   -20.31   -18.71
  12300.0   1199   100/100    7.57    1.73     0.13     0.67   1138   -18.58      4   -30.20     57   -21.29      0        -      0        -       858       22   -19.02   -18.74
  12400.0   1199   100/100    8.44    1.87     0.13     0.70   1127   -18.52      4   -30.57     68   -23.90      0        -      0        -       827       17   -17.47   -18.88
  12500.0   1207   100/100    7.71    1.81    ~0.13    ~0.68   1136   -18.39      5   -29.69     66   -24.06      0        -      0        -       844       16   -16.34   -18.78
  12600.0   1220   100/100    7.09    1.99    ~0.13    ~0.63   1153   -18.23      5   -28.17     62   -24.15      0        -      0        -       890       19   -18.33   -18.57
  12700.0   1217   100/100    7.82    1.90    ~0.14    ~0.56   1158   -18.22      5   -26.67     54   -22.05      0        -      0        -       896       15   -15.08   -18.46
  12800.0   1233   100/100    6.79    1.74    ~0.13    ~0.63   1177   -18.29      5   -27.72     51   -21.31      0        -      0        -       943       14   -14.71   -18.50
  12900.0   1233   100/100    7.05    2.10    ~0.13    ~0.65   1174   -17.87      5   -29.03     54   -21.13      0        -      0        -       917       13   -15.24   -18.09
  13000.0   1246   100/100    8.04    1.83    ~0.13    ~0.64   1169   -17.59      5   -28.07     72   -23.89      0        -      0        -       902       11   -12.49   -18.05
  13100.0   1262   100/100    8.37    1.95    ~0.13    ~0.63   1182   -17.66      6   -31.12     74   -23.65      0        -      0        -       947       11   -12.91   -18.12
  13200.0   1272   100/100    9.44    1.83    ~0.13    ~0.67   1194   -17.62      7   -30.09     71   -23.63      0        -      0        -       918       11   -12.74   -18.07
  13300.0   1277   100/100    8.31    2.23    ~0.12    ~0.64   1199   -17.28      7   -29.98     71   -23.54      0        -      0        -       910       11   -14.48   -17.72
  13400.0   1282   100/100    8.14    2.04    ~0.13    ~0.64   1209   -17.40      7   -29.40     66   -23.03      0        -      0        -       937       12   -14.31   -17.79
  13500.0   1256   100/100    7.22    1.84    ~0.13    ~0.63   1191   -17.02      8   -30.21     57   -22.52      0        -      0        -       927       13   -14.79   -17.38
  13600.0   1263   100/100    8.26    1.99    ~0.13    ~0.64   1181   -16.51      8   -32.28     74   -25.49      0        -      0        -       928       12   -11.11   -17.19
  13700.0   1265   100/100   10.35    1.99    ~0.13    ~0.65   1189   -16.67      9   -36.59     67   -22.69      0        -      0        -       919       12   -10.80   -17.19
  13800.0   1266   100/100    7.45    2.06    ~0.12    ~0.69   1197   -17.17      8   -35.17     61   -21.06      0        -      0        -       879       13   -12.40   -17.52
  13900.0   1278   100/100    6.61    2.23    ~0.13    ~0.67   1214   -17.42      9   -35.84     55   -20.35      0        -      0        -       933       12   -10.83   -17.74
  14000.0   1297   100/100    6.98    2.13    ~0.13    ~0.66   1238   -17.79      9   -40.34     50   -19.24      0        -      0        -       915       14   -14.85   -18.04
  14100.0   1297   100/100    7.23    2.02    ~0.12    ~0.64   1243   -18.00      9   -39.81     45   -18.83      0        -      0        -       938       17   -18.52   -18.17
  14200.0   1294   100/100    6.97    2.02    ~0.13    ~0.66   1245   -18.09      9   -38.87     40   -16.75      0        -      0        -       960       27   -24.05   -18.07
  14300.0   1303   100/100    6.83    2.16    ~0.13    ~0.63   1256   -18.32     10   -37.64     37   -16.58      0        -      0        -       959       17   -17.76   -18.42
  14400.0   1318   100/100    7.20    2.06    ~0.12    ~0.65   1272   -18.27     11   -38.66     34   -15.87      0        -      1   -15.17       967       15   -15.21   -18.41
  14500.0   1337   100/100    7.98    1.94    ~0.11    ~0.62   1290   -18.26     13   -37.52     31   -14.53      0        -      3   -24.84      1014       13   -14.90   -18.41
  14600.0   1360   100/100    8.20    1.89    ~0.11    ~0.64   1317   -18.11     13   -37.55     29   -13.54      0        -      1   -15.33      1053       12   -12.76   -18.24
  14700.0   1379   100/100    7.73    1.74    ~0.12    ~0.60   1326   -18.05     16   -40.30     36   -18.21      0        -      1   -14.92      1068       12   -12.84   -18.36
  14800.0   1385   100/100    7.31    1.81    ~0.12    ~0.62   1323   -17.79     16   -40.80     45   -23.31      0        -      1   -18.61      1060       12   -13.82   -18.28
  14900.0   1387   100/100    7.51    2.02    ~0.12    ~0.61   1324   -17.68     17   -41.66     45   -23.18      0        -      1   -13.10      1066       12   -13.49   -18.19
  15000.0   1388   100/100    6.93    2.21    ~0.12    ~0.60   1326   -17.68     20   -43.18     41   -23.27      0        -      1   -17.12      1063       12   -13.81   -18.25
  15100.0   1402   100/100    7.72    2.15    ~0.13    ~0.61   1342   -17.86     21   -45.39     38   -23.04      0        -      1   -14.81      1078       12   -13.34   -18.45
  15200.0   1404   100/100    7.06    1.81    ~0.13    ~0.61   1348   -17.88     23   -44.90     32   -21.45      0        -      1   -19.14      1090       13   -14.99   -18.44
  15300.0   1417   100/100    8.00    1.97    ~0.12    ~0.62   1364   -17.96     25   -45.12     27   -18.52      0        -      1   -14.26      1080       15   -16.35   -18.47
  15400.0   1428   100/100    8.02    2.14    ~0.12    ~0.64   1372   -18.05     29   -45.18     26   -17.47      0        -      1   -13.13      1110       16   -16.10   -18.61
  15500.0   1450   100/100    7.35    2.15    ~0.12    ~0.62   1381   -17.88     34   -44.87     34   -22.28      0        -      1   -14.08      1103       15   -14.61   -18.66
  15600.0   1457   100/100    6.44    1.88    ~0.12    ~0.60   1375   -17.78     35   -44.29     46   -26.77      0        -      1    -9.50      1108       13   -12.45   -18.75
  15700.0   1462   100/100    6.41    2.25    ~0.11    ~0.59   1378   -17.94     37   -42.91     46   -26.37      0        -      1    -8.38      1138       12   -10.72   -18.90
  15800.0   1453   100/100    7.47    1.79    ~0.11    ~0.61   1371   -18.09     39   -44.10     42   -23.62      0        -      1    -9.07      1144       11    -8.13   -19.02
  15900.0   1447   100/100    8.52    2.02    ~0.12    ~0.65   1365   -18.15     41   -44.39     40   -22.84      0        -      1    -5.37      1082       11    -9.96   -19.08
  16000.0   1460   100/100    7.98    1.94    ~0.12    ~0.64   1384   -18.53     42   -43.83     33   -21.09      0        -      1    -2.72      1122       11   -11.37   -19.36
  16100.0   1457   100/100    7.82    2.05    ~0.12    ~0.62   1385   -18.89     43   -43.35     28   -18.60      0        -      1    -8.85      1120       12   -16.84   -19.62
  16200.0   1458   100/100    7.53    1.95    ~0.11    ~0.60   1387   -18.84     43   -43.08     27   -18.17      0        -      1    -4.72      1108        9   -14.48   -19.57
  16300.0   1465   100/100    7.38    2.20    ~0.11    ~0.59   1394   -19.00     47   -42.82     23   -16.06      0        -      1    -2.19      1156        9   -11.67   -19.76
  16400.0   1469   100/100    7.66    1.86    ~0.12    ~0.57   1399   -19.08     47   -42.10     22   -16.00      0        -      1    -8.20      1199       10   -10.87   -19.82
  16500.0   1475   100/100    9.29    2.07    ~0.12    ~0.62   1403   -19.26     50   -41.71     21   -16.52      0        -      1   -12.37      1160        8    -6.32   -20.05
  16600.0   1488   100/100    9.32    2.06    ~0.12    ~0.61   1418   -19.05     48   -41.87     21   -16.82      0        -      1   -19.27      1219        8    -8.59   -19.81
  16700.0   1504   100/100    7.24    2.47    ~0.12    ~0.63   1438   -18.99     47   -40.20     17   -14.39      0        -      2   -19.35      1184        7    -9.51   -19.64
  16800.0   1519   100/100    8.79    2.02    ~0.12    ~0.62   1453   -18.92     48   -38.66     16   -13.78      0        -      2   -23.07      1223        7   -10.30   -19.53
  16900.0   1529   100/100    8.22    2.13    ~0.12    ~0.62   1463   -18.98     49   -38.53     15   -12.60      0        -      2   -25.57      1209        6    -6.78   -19.61
  17000.0   1541   100/100    8.13    1.93    ~0.12    ~0.63   1475   -19.15     51   -37.99     14   -12.68      0        -      1   -13.78      1246        6    -8.46   -19.75
  17100.0   1543   100/100   10.20    1.84    ~0.11    ~0.57   1478   -19.00     50   -38.37     14   -12.40      0        -      1   -13.12      1242        6    -9.46   -19.61
  17200.0   1564   100/100    8.03    1.83    ~0.11    ~0.60   1498   -19.27     51   -38.33     13   -13.68      0        -      2   -20.64      1276        5    -8.12   -19.89
  17300.0   1569   100/100    7.83    1.60    ~0.11    ~0.57   1505   -19.12     51   -38.01     11   -12.28      0        -      2   -17.41      1234        5    -8.19   -19.72
  17400.0   1571   100/100    7.89    1.85    ~0.12    ~0.57   1506   -19.08     52   -37.56     12   -13.75      0        -      1    -0.45      1297        5   -10.86   -19.67
  17500.0   1572   100/100    7.81    1.89    ~0.12    ~0.60   1508   -18.72     52   -37.17     11   -12.33      0        -      1    -8.42      1302        5   -10.35   -19.31
  17600.0   1592   100/100    8.74    1.95    ~0.11    ~0.57   1525   -18.94     55   -37.14     11   -13.03      0        -      1    -4.78      1315        5   -12.91   -19.54
  17700.0   1608   100/100    7.25    2.15    ~0.11    ~0.58   1543   -18.82     54   -36.25     10   -10.56      0        -      1    -3.99      1331        5   -12.58   -19.37
  17800.0   1604   100/100    7.26    2.12    ~0.12    ~0.60   1541   -18.47     52   -34.07     10    -9.71      0        -      1    -2.24      1296       12   -24.22   -18.87
  17900.0   1614   100/100    6.84    2.09    ~0.11    ~0.63   1552   -18.40     51   -33.77     10   -11.41      0        -      1    -1.34      1301       18   -27.45   -18.73
  18000.0   1604   100/100    6.47    2.30    ~0.12    ~0.60   1541   -18.50     52   -34.24     10   -13.40      0        -      1    -0.62      1302       14   -26.61   -18.90
  18100.0   1601   100/100    6.49    2.00    ~0.11    ~0.59   1541   -18.76     49   -34.26     10   -12.69      0        -      1    -2.00      1284       10   -20.62   -19.18
  18200.0   1611   100/100    6.18    1.95    ~0.11    ~0.57   1554   -19.05     47   -34.29      9   -11.28      0        -      1    -0.30      1290        9   -16.59   -19.46
  18300.0   1622   100/100    6.44    2.27    ~0.11    ~0.56   1567   -18.76     45   -33.68      9   -11.66      0        -      1    -0.17      1333        9   -17.62   -19.13
  18400.0   1622   100/100    6.38    1.79    ~0.11    ~0.60   1569   -18.67     43   -31.60      9   -12.51      0        -      1    -1.07      1311        9   -18.89   -18.97
  18500.0   1622   100/100    7.16    1.92    ~0.12    ~0.59   1572   -18.87     40   -29.33      9   -13.89      0        -      1    -5.09      1299        7   -15.72   -19.11
