arm r37b-s5 | run 2026-09-13-011711-2430e660 | tank r=5.64 m (100 m2), 60 m deep, 4 ring(s)
columns of 1 m: 100 | lineage.jsonl: 11573 births, 63 clades

        t      n      cols    x sd    z sd     nn h    nn 3d   leaf   leaf y   stom   stom y   mixo   mixo y    jnt    jnt y  plain  plain y  clade 1m  jointed  joint y  rigid y
   2500.0    257    89/100    3.05    2.50     0.26     1.19    221   -11.44     36   -26.67      0        -      0        -      0        -        72      100   -11.02   -15.20
   2600.0    272    83/100    2.84    2.65     0.25     1.09    230   -11.29     42   -27.08      0        -      0        -      0        -        83      103   -10.15   -15.92
   2700.0    280    84/100    2.53    2.63     0.25     1.08    238   -11.03     42   -29.58      0        -      0        -      0        -        91      105    -9.74   -16.26
   2800.0    301    84/100    2.58    2.56     0.22     1.11    257   -11.01     44   -28.37      0        -      0        -      0        -        79      114    -9.77   -15.85
   2900.0    303    92/100    2.69    2.70     0.25     1.17    255   -11.14     48   -27.41      0        -      0        -      0        -        72      113   -10.06   -15.89
   3000.0    305    93/100    2.73    2.65     0.22     1.15    253   -10.70     52   -27.28      0        -      0        -      0        -        80      113   -10.26   -15.45
   3100.0    311    87/100    2.51    2.83     0.25     1.14    257    -9.41     54   -25.91      0        -      0        -      0        -        93      119   -10.23   -13.54
   3200.0    336    87/100    2.67    2.78     0.24     1.07    272    -9.09     63   -26.12      0        -      0        -      1    -0.61       109      123    -9.94   -13.60
   3300.0    356    93/100    2.94    2.62     0.24     1.07    290    -8.62     66   -24.81      0        -      0        -      0        -        99      128    -9.40   -12.87
   3400.0    372    99/100    3.06    2.53     0.23     1.05    300    -7.92     72   -23.30      0        -      0        -      0        -       120      131    -9.28   -11.78
   3500.0    404    97/100    2.97    2.62     0.21     1.01    332    -7.86     72   -22.51      0        -      0        -      0        -       150      139    -8.97   -11.26
   3600.0    440    98/100    2.96    2.57     0.19     0.97    375    -8.80     64   -22.16      0        -      0        -      1   -16.95       181      157   -10.24   -11.05
   3700.0    456    99/100    2.90    2.69     0.21     0.93    396    -8.48     59   -20.41      0        -      0        -      1   -14.26       207      165   -10.02   -10.04
   3800.0    482    94/100    2.82    2.64     0.18     0.91    414    -8.50     67   -19.73      0        -      0        -      1   -15.53       210      177   -10.71    -9.71
   3900.0    507    97/100    2.75    2.49     0.19     0.88    431    -8.18     75   -18.32      0        -      0        -      1   -15.24       244      177   -10.28    -9.39
   4000.0    532    99/100    2.85    2.46     0.20     0.85    450    -7.97     81   -17.17      0        -      0        -      1   -14.37       263      183   -10.01    -9.05
   4100.0    546    99/100    2.67    2.49     0.20     0.86    466    -8.19     79   -16.96      0        -      0        -      1   -13.45       285      189   -10.25    -9.06
   4200.0    589    96/100    2.74    2.54     0.18     0.81    512    -8.69     75   -16.57      0        -      0        -      2   -15.12       317      201   -10.72    -9.19
   4300.0    601    96/100    2.82    2.48     0.18     0.82    519    -8.89     80   -15.86      0        -      0        -      2   -15.33       313      201   -10.88    -9.32
   4400.0    612    98/100    2.86    2.51     0.18     0.84    541    -9.09     70   -16.83      0        -      0        -      1   -12.47       322      217   -11.91    -8.92
   4500.0    630   100/100    2.98    2.65     0.18     0.82    574    -9.33     55   -15.33      0        -      0        -      1   -13.31       340      234   -12.24    -8.45
   4600.0    685   100/100    2.85    2.80     0.17     0.80    631    -9.92     53   -14.83      0        -      0        -      1   -12.08       368      252   -12.95    -8.77
   4700.0    701    99/100    2.90    2.67     0.17     0.83    640   -10.27     60   -14.71      0        -      0        -      1   -15.86       381      254   -13.08    -9.29
   4800.0    713    99/100    2.80    2.74     0.18     0.80    648   -10.16     64   -14.83      0        -      0        -      1   -12.42       394      248   -12.53    -9.54
   4900.0    734   100/100    3.06    2.71     0.17     0.80    669   -10.72     64   -15.21      0        -      0        -      1   -10.14       391      254   -13.13   -10.04
   5000.0    771    99/100    2.85    2.77     0.17     0.78    711   -11.65     59   -15.04      0        -      0        -      1   -12.26       420      260   -14.01   -10.84
   5100.0    820    99/100    2.82    2.86     0.16     0.78    763   -11.88     56   -15.22      0        -      0        -      1   -11.46       456      280   -14.40   -10.93
   5200.0    876   100/100    2.75    2.84     0.15     0.80    822   -12.47     53   -15.37      0        -      0        -      1   -18.12       522      297   -14.83   -11.53
   5300.0    927   100/100    2.84    2.83     0.15     0.78    873   -12.71     54   -15.67      0        -      0        -      0        -       541      310   -15.08   -11.78
   5400.0    964   100/100    2.78    2.83     0.15     0.77    909   -13.40     55   -16.24      0        -      0        -      0        -       607      316   -15.31   -12.72
   5500.0   1005   100/100    2.73    2.77     0.15     0.79    951   -13.07     54   -14.89      0        -      0        -      0        -       611      320   -15.05   -12.29
   5600.0   1039   100/100    2.99    2.70     0.14     0.78    987   -13.15     52   -13.29      0        -      0        -      0        -       651      318   -14.70   -12.47
   5700.0   1075   100/100    2.98    2.83     0.13     0.77   1024   -14.20     51   -16.29      0        -      0        -      0        -       685      320   -16.12   -13.53
   5800.0   1111   100/100    2.91    2.67     0.13     0.76   1065   -14.84     46   -16.54      0        -      0        -      0        -       771      329   -16.95   -14.05
   5900.0   1147   100/100    2.84    2.61     0.13     0.76   1106   -14.36     41   -13.56      0        -      0        -      0        -       761      349   -16.26   -13.48
   6000.0   1190   100/100    2.80    2.78     0.14     0.76   1147   -14.35     42   -13.75      1   -20.80      0        -      0        -       814      360   -16.18   -13.53
   6100.0   1217   100/100    2.78    2.71    ~0.13    ~0.74   1174   -14.68     42   -15.36      1   -12.36      0        -      0        -       827      355   -16.65   -13.90
   6200.0   1242    99/100    2.65    2.57    ~0.13    ~0.73   1195   -14.58     46   -16.93      1   -13.15      0        -      0        -       871      347   -16.38   -14.00
   6300.0   1268   100/100    2.60    2.84    ~0.13    ~0.72   1220   -14.90     47   -18.00      1   -14.53      0        -      0        -       922      347   -16.54   -14.45
   6400.0   1289   100/100    2.75    2.60    ~0.13    ~0.72   1240   -14.71     48   -18.70      1   -10.02      0        -      0        -       898      345   -16.64   -14.20
   6500.0   1312   100/100    2.69    2.63    ~0.12    ~0.76   1266   -14.42     45   -19.46      1    -8.50      0        -      0        -       944      343   -16.53   -13.90
   6600.0   1328   100/100    2.71    2.61    ~0.12    ~0.72   1281   -14.40     46   -20.23      1    -9.53      0        -      0        -       971      340   -16.61   -13.91
   6700.0   1351   100/100    2.82    2.69    ~0.13    ~0.71   1305   -14.61     45   -20.22      1   -13.31      0        -      0        -       979      342   -16.74   -14.14
   6800.0   1368    99/100    2.84    2.70    ~0.13    ~0.74   1328   -14.66     39   -20.24      1    -3.94      0        -      0        -      1007      350   -16.76   -14.15
   6900.0   1392    99/100    2.62    2.66    ~0.12    ~0.71   1356   -14.89     35   -21.02      1    -5.11      0        -      0        -      1053      364   -16.89   -14.39
   7000.0   1417   100/100    2.79    2.59    ~0.13    ~0.70   1386   -15.26     30   -20.45      1    -4.26      0        -      0        -      1068      365   -16.80   -14.86
   7100.0   1427   100/100    2.92    2.76    ~0.13    ~0.74   1398   -15.38     28   -19.86      1    -3.98      0        -      0        -      1066      352   -16.32   -15.18
   7200.0   1451   100/100    2.85    2.89    ~0.12    ~0.74   1426   -16.37     24   -21.22      1    -4.89      0        -      0        -      1089      355   -17.22   -16.19
   7300.0   1471   100/100    2.80    2.69    ~0.12    ~0.72   1451   -16.69     19   -22.70      1    -5.04      0        -      0        -      1137      349   -17.57   -16.51
   7400.0   1508   100/100    2.77    2.76    ~0.12    ~0.76   1490   -16.95     17   -25.33      1    -4.01      0        -      0        -      1130      346   -17.18   -16.99
   7500.0   1526   100/100    2.82    2.86    ~0.12    ~0.73   1509   -17.10     16   -24.09      1    -5.14      0        -      0        -      1149      348   -17.56   -17.05
   7600.0   1538   100/100    2.81    2.83    ~0.11    ~0.74   1521   -17.54     16   -25.89      1    -5.88      0        -      0        -      1145      344   -18.37   -17.40
   7700.0   1546   100/100    2.70    2.80    ~0.12    ~0.72   1530   -17.58     15   -24.82      1   -10.86      0        -      0        -      1169      336   -18.37   -17.44
   7800.0   1568   100/100    2.78    2.87    ~0.12    ~0.75   1550   -17.76     16   -25.16      1   -15.88      0        -      1   -33.36      1170      329   -18.16   -17.77
   7900.0   1586   100/100    2.70    2.92    ~0.12    ~0.75   1569   -17.77     16   -25.44      1   -17.52      0        -      0        -      1202      326   -18.21   -17.75
   8000.0   1602   100/100    2.67    2.85    ~0.11    ~0.73   1585   -17.73     16   -24.28      1   -25.65      0        -      0        -      1245      324   -18.47   -17.63
   8100.0   1610   100/100    2.64    2.75    ~0.11    ~0.74   1594   -17.79     15   -26.41      1   -25.44      0        -      0        -      1263      320   -18.40   -17.75
   8200.0   1631   100/100    2.72    2.85    ~0.11    ~0.71   1610   -17.82     15   -26.39      6   -34.00      0        -      0        -      1283      316   -18.59   -17.80
   8300.0   1631    99/100    2.75    2.76    ~0.11    ~0.73   1610   -17.80     15   -27.81      6   -32.34      0        -      0        -      1259      313   -18.86   -17.73
   8400.0   1648   100/100    2.81    2.82    ~0.11    ~0.71   1628   -17.90     14   -28.99      6   -32.36      0        -      0        -      1335      313   -19.18   -17.79
   8500.0   1653   100/100    2.77    2.76    ~0.11    ~0.72   1635   -17.80     12   -28.78      6   -29.98      0        -      0        -      1320      300   -18.12   -17.87
   8600.0   1666   100/100    2.75    2.77    ~0.11    ~0.71   1649   -18.07     11   -27.39      6   -27.52      0        -      0        -      1271      294   -17.56   -18.30
   8700.0   1672   100/100    2.77    2.95    ~0.11    ~0.71   1656   -18.41     10   -28.33      6   -26.04      0        -      0        -      1310      298   -18.70   -18.45
   8800.0   1677   100/100    2.78    2.84    ~0.11    ~0.73   1660   -18.74     11   -29.52      6   -28.64      0        -      0        -      1321      299   -19.63   -18.68
   8900.0   1678   100/100    2.79    2.85    ~0.12    ~0.75   1661   -18.41     11   -29.26      6   -25.48      0        -      0        -      1249      293   -18.93   -18.41
   9000.0   1679   100/100    2.80    2.76    ~0.12    ~0.76   1662   -18.22     11   -26.67      6   -24.21      0        -      0        -      1316      281   -18.34   -18.29
   9100.0   1686   100/100    2.84    2.78    ~0.11    ~0.72   1669   -18.41     11   -28.31      6   -21.38      0        -      0        -      1315      282   -19.10   -18.37
   9200.0   1701   100/100    2.85    2.78    ~0.11    ~0.74   1679   -18.46     14   -30.91      8   -23.73      0        -      0        -      1320      294   -19.97   -18.30
   9300.0   1706   100/100    2.65    2.77    ~0.11    ~0.71   1685   -18.98     13   -29.08      8   -20.50      0        -      0        -      1333      284   -19.51   -18.98
   9400.0   1700   100/100    2.77    2.85    ~0.11    ~0.74   1679   -18.81     13   -28.97      8   -21.35      0        -      0        -      1313      277   -19.13   -18.86
   9500.0   1710   100/100    2.87    2.78    ~0.11    ~0.76   1686   -19.26     16   -31.56      8   -23.51      0        -      0        -      1322      268   -19.49   -19.37
   9600.0   1709   100/100    2.79    2.75    ~0.11    ~0.76   1685   -19.07     16   -33.24      8   -23.27      0        -      0        -      1326      266   -19.44   -19.18
   9700.0   1707   100/100    2.79    2.76    ~0.11    ~0.77   1679   -18.85     19   -35.06      9   -23.50      0        -      0        -      1319      260   -19.08   -19.05
   9800.0   1708   100/100    2.94    2.72    ~0.11    ~0.72   1678   -19.04     21   -34.93      9   -23.94      0        -      0        -      1334      261   -19.79   -19.16
   9900.0   1715   100/100    2.85    2.75    ~0.11    ~0.72   1681   -19.42     25   -34.70      9   -24.58      0        -      0        -      1333      260   -20.36   -19.55
  10000.0   1723   100/100    2.78    2.80    ~0.11    ~0.74   1683   -19.27     31   -36.31      9   -24.91      0        -      0        -      1384      261   -20.47   -19.45
  10100.0   1731   100/100    2.77    2.80    ~0.11    ~0.72   1685   -19.15     36   -37.64     10   -25.49      0        -      0        -      1358      253   -20.16   -19.47
  10200.0   1733   100/100    2.75    2.84    ~0.11    ~0.74   1681   -19.23     42   -38.23     10   -25.13      0        -      0        -      1405      251   -20.28   -19.63
  10300.0   1748   100/100    2.69    2.84    ~0.11    ~0.72   1693   -19.42     45   -38.72     10   -26.57      0        -      0        -      1400      253   -20.71   -19.84
  10400.0   1742   100/100    2.71    2.78    ~0.11    ~0.71   1681   -19.32     51   -38.81     10   -25.87      0        -      0        -      1411      249   -20.12   -19.90
  10500.0   1741   100/100    2.78    2.81    ~0.11    ~0.74   1671   -19.28     59   -42.19     10   -25.16      1   -48.41      0        -      1341      254   -20.65   -20.02
  10600.0   1741   100/100    2.92    2.81    ~0.10    ~0.76   1664   -19.78     67   -42.75     10   -26.76      0        -      0        -      1334      250   -21.35   -20.59
  10700.0   1730   100/100    2.80    2.69    ~0.11    ~0.71   1640   -19.51     79   -42.63     11   -29.38      0        -      0        -      1342      259   -22.21   -20.35
  10800.0   1738   100/100    2.75    2.84    ~0.11    ~0.77   1635   -19.13     91   -42.80     12   -29.89      0        -      0        -      1341      264   -22.31   -20.11
  10900.0   1739   100/100    2.76    2.84    ~0.11    ~0.77   1628   -18.98     98   -42.86     13   -30.39      0        -      0        -      1305      269   -22.84   -19.97
  11000.0   1747   100/100    2.80    2.89    ~0.11    ~0.74   1619   -19.58    115   -42.00     13   -31.31      0        -      0        -      1316      277   -23.78   -20.64
  11100.0   1739   100/100    2.72    2.73    ~0.11    ~0.73   1601   -19.62    125   -42.25     13   -32.22      0        -      0        -      1348      282   -24.37   -20.75
  11200.0   1740   100/100    2.72    2.70    ~0.11    ~0.77   1584   -19.51    141   -42.30     15   -34.36      0        -      0        -      1288      279   -24.38   -20.93
  11300.0   1738   100/100    2.75    2.73    ~0.11    ~0.77   1572   -19.30    147   -42.50     19   -34.48      0        -      0        -      1305      280   -24.49   -20.84
  11400.0   1721   100/100    2.74    2.74    ~0.11    ~0.77   1545   -19.04    157   -42.31     19   -34.80      0        -      0        -      1284      271   -24.45   -20.76
  11500.0   1727   100/100    2.74    2.70    ~0.11    ~0.74   1538   -18.92    170   -42.59     19   -34.69      0        -      0        -      1325      276   -25.09   -20.73
  11600.0   1728   100/100    2.75    2.67    ~0.11    ~0.76   1532   -19.54    177   -41.37     19   -33.06      0        -      0        -      1294      272   -25.40   -21.28
  11700.0   1725   100/100    2.86    2.83    ~0.11    ~0.77   1524   -19.59    182   -41.60     19   -32.34      0        -      0        -      1287      264   -25.50   -21.43
  11800.0   1731   100/100    2.72    2.72    ~0.11    ~0.75   1521   -20.38    190   -41.82     20   -35.76      0        -      0        -      1260      260   -25.46   -22.46
  11900.0   1722   100/100    2.68    2.75    ~0.11    ~0.77   1505   -20.44    196   -40.86     21   -35.00      0        -      0        -      1264      261   -25.21   -22.54
  12000.0   1716   100/100    2.69    2.82    ~0.11    ~0.78   1500   -20.66    196   -39.43     20   -32.15      0        -      0        -      1263      256   -24.36   -22.69
  12100.0   1715   100/100    2.82    2.88    ~0.11    ~0.78   1500   -20.97    196   -39.54     19   -31.70      0        -      0        -      1254      251   -24.76   -22.94
  12200.0   1699   100/100    2.77    2.69    ~0.11    ~0.80   1482   -21.07    198   -40.23     19   -30.92      0        -      0        -      1222      253   -25.60   -23.03
  12300.0   1695   100/100    2.75    2.74    ~0.11    ~0.76   1480   -21.12    196   -39.32     19   -30.41      0        -      0        -      1218      250   -25.24   -23.00
  12400.0   1683   100/100    2.79    2.75    ~0.11    ~0.82   1469   -20.83    196   -38.45     18   -28.47      0        -      0        -      1209      243   -24.53   -22.70
  12500.0   1679   100/100    2.81    2.81    ~0.11    ~0.81   1453   -20.70    207   -38.58     18   -27.88      1   -34.75      0        -      1211      252   -25.55   -22.54
  12600.0   1670   100/100    2.81    2.73    ~0.11    ~0.79   1440   -20.46    212   -38.33     18   -26.83      0        -      0        -      1199      241   -24.96   -22.44
  12700.0   1655   100/100    2.77    2.69    ~0.11    ~0.78   1419   -20.36    218   -37.79     18   -27.15      0        -      0        -      1192      241   -24.76   -22.39
  12800.0   1649   100/100    2.79    2.71    ~0.12    ~0.80   1409   -20.28    223   -37.45     17   -26.45      0        -      0        -      1203      243   -24.78   -22.30
  12900.0   1648   100/100    2.82    2.80    ~0.11    ~0.79   1401   -20.63    231   -36.66     16   -25.27      0        -      0        -      1177      256   -25.51   -22.45
  13000.0   1628   100/100    2.80    2.74    ~0.12    ~0.77   1387   -20.29    225   -36.48     16   -24.85      0        -      0        -      1188      259   -25.22   -22.07
  13100.0   1623   100/100    2.88    2.66    ~0.12    ~0.76   1379   -19.99    228   -35.48     16   -24.34      0        -      0        -      1195      257   -24.88   -21.71
  13200.0   1610   100/100    2.95    2.64    ~0.11    ~0.81   1383   -19.77    212   -34.48     15   -24.32      0        -      0        -      1148      256   -23.68   -21.38
  13300.0   1594   100/100    2.89    2.70    ~0.12    ~0.80   1365   -19.75    213   -34.46     15   -26.58      0        -      1   -19.62      1146      250   -23.52   -21.46
  13400.0   1579   100/100    2.78    2.70    ~0.12    ~0.79   1360   -19.24    204   -34.10     15   -25.66      0        -      0        -      1140      245   -22.26   -21.03
  13500.0   1599   100/100    2.80    2.74    ~0.11    ~0.77   1382   -19.33    202   -33.51     15   -24.81      0        -      0        -      1156      238   -21.70   -21.08
  13600.0   1605   100/100    2.88    2.84    ~0.11    ~0.78   1396   -19.43    192   -32.95     16   -24.52      0        -      1   -24.79      1190      221   -20.97   -21.12
  13700.0   1607   100/100    2.81    2.74    ~0.11    ~0.78   1402   -19.53    186   -33.06     19   -23.20      0        -      0        -      1192      219   -20.69   -21.21
  13800.0   1605   100/100    2.88    2.64    ~0.12    ~0.77   1405   -19.39    181   -31.75     18   -22.46      0        -      1   -21.91      1180      228   -19.97   -20.96
  13900.0   1600   100/100    2.84    2.72    ~0.12    ~0.76   1411   -18.96    170   -30.38     18   -22.41      0        -      1   -20.45      1201      227   -19.07   -20.40
  14000.0   1590   100/100    2.81    2.80    ~0.12    ~0.76   1414   -18.73    158   -29.78     17   -21.49      0        -      1   -19.24      1215      226   -18.72   -20.05
  14100.0   1610   100/100    2.72    2.81    ~0.11    ~0.77   1439   -18.70    152   -28.16     18   -19.16      0        -      1   -12.07      1182      222   -17.99   -19.85
  14200.0   1623   100/100    2.76    2.79    ~0.11    ~0.77   1457   -19.08    147   -27.03     18   -19.26      0        -      1   -12.07      1206      228   -18.23   -20.05
  14300.0   1643   100/100    2.79    2.84    ~0.12    ~0.78   1482   -19.18    142   -26.48     18   -18.25      0        -      1    -7.78      1221      233   -18.36   -20.03
  14400.0   1646   100/100    2.77    2.91    ~0.12    ~0.76   1496   -19.49    131   -25.46     18   -18.36      0        -      1    -8.79      1250      225   -18.08   -20.24
  14500.0   1642   100/100    2.69    2.83    ~0.11    ~0.74   1495   -19.06    128   -24.25     18   -17.78      0        -      1   -10.03      1269      211   -17.03   -19.80
  14600.0   1661   100/100    2.85    2.77    ~0.12    ~0.76   1508   -18.95    134   -24.07     18   -18.10      0        -      1   -13.19      1266      221   -17.23   -19.67
  14700.0   1670   100/100    2.77    2.81    ~0.11    ~0.73   1520   -18.71    131   -23.48     18   -17.48      0        -      1   -11.66      1282      218   -16.50   -19.45
  14800.0   1687   100/100    2.85    2.78    ~0.11    ~0.74   1536   -18.88    131   -23.62     18   -17.93      0        -      2   -22.60      1342      211   -16.79   -19.59
  14900.0   1709   100/100    2.84    2.68    ~0.11    ~0.73   1558   -19.01    131   -23.61     18   -18.92      0        -      2   -23.62      1335      213   -17.26   -19.67
  15000.0   1714   100/100    2.90    2.68    ~0.11    ~0.75   1570   -18.90    126   -22.86     16   -16.92      0        -      2   -20.95      1342      213   -16.56   -19.55
  15100.0   1718   100/100    2.83    2.81    ~0.11    ~0.73   1577   -18.85    123   -22.09     16   -15.93      0        -      2   -20.02      1334      212   -16.40   -19.43
  15200.0   1721   100/100    2.81    2.78    ~0.11    ~0.72   1581   -19.34    123   -22.05     16   -18.40      0        -      1   -14.90      1349      217   -17.68   -19.79
  15300.0   1721   100/100    2.77    2.72    ~0.11    ~0.71   1579   -19.34    125   -21.80     16   -18.27      0        -      1   -17.18      1349      219   -17.77   -19.76
  15400.0   1720   100/100    2.88    2.64    ~0.11    ~0.74   1580   -19.30    123   -21.34     16   -17.78      0        -      1   -12.39      1368      218   -17.49   -19.71
  15500.0   1713   100/100    2.81    2.75    ~0.11    ~0.73   1576   -19.18    120   -21.17     16   -18.91      0        -      1   -16.31      1357      214   -17.29   -19.61
  15600.0   1714   100/100    2.80    2.72    ~0.11    ~0.72   1578   -19.02    119   -21.08     16   -18.32      0        -      1   -14.28      1352      213   -17.25   -19.42
  15700.0   1709   100/100    2.81    2.73    ~0.11    ~0.71   1569   -18.84    120   -20.80     19   -19.94      0        -      1   -13.10      1333      219   -17.55   -19.19
  15800.0   1701   100/100    2.72    2.84    ~0.11    ~0.74   1553   -18.49    126   -20.94     21   -21.20      0        -      1   -16.42      1346      221   -17.56   -18.88
  15900.0   1711   100/100    2.79    2.70    ~0.12    ~0.74   1554   -18.40    135   -21.99     21   -21.18      0        -      1   -19.55      1337      229   -17.97   -18.83
  16000.0   1704   100/100    2.65    2.75    ~0.11    ~0.70   1547   -18.05    135   -21.98     21   -21.44      0        -      1   -22.83      1354      225   -17.70   -18.51
  16100.0   1712   100/100    2.69    2.76    ~0.11    ~0.70   1554   -18.40    135   -22.08     21   -22.03      0        -      2   -24.18      1397      228   -17.98   -18.86
  16200.0   1713   100/100    2.76    2.93    ~0.11    ~0.71   1556   -18.42    136   -21.97     20   -22.74      0        -      1   -27.73      1387      232   -18.16   -18.85
  16300.0   1728   100/100    2.68    2.77    ~0.11    ~0.70   1567   -18.27    138   -22.11     21   -22.28      0        -      2   -26.69      1392      238   -18.91   -18.60
  16400.0   1734   100/100    2.78    2.76    ~0.11    ~0.70   1570   -17.97    142   -22.41     20   -20.31      0        -      2   -25.50      1404      234   -18.86   -18.30
  16500.0   1741   100/100    2.85    2.73    ~0.11    ~0.71   1575   -18.07    142   -21.54     22   -22.37      0        -      2   -19.27      1442      229   -17.89   -18.49
  16600.0   1753   100/100    2.94    2.87    ~0.11    ~0.71   1592   -18.17    137   -20.43     22   -22.41      0        -      2   -16.72      1403      228   -18.06   -18.45
  16700.0   1748   100/100    2.87    2.87    ~0.11    ~0.71   1591   -19.32    132   -20.74     23   -24.49      0        -      2   -16.81      1402      220   -18.62   -19.62
  16800.0   1746   100/100    2.70    2.82    ~0.11    ~0.73   1586   -19.31    130   -20.47     28   -27.05      0        -      2   -16.15      1396      215   -18.69   -19.64
  16900.0   1743   100/100    2.81    2.89    ~0.11    ~0.71   1586   -19.36    127   -19.99     28   -27.02      0        -      2   -14.10      1394      206   -17.31   -19.82
  17000.0   1746   100/100    2.76    2.82    ~0.11    ~0.73   1595   -19.35    122   -19.26     27   -26.76      0        -      2   -15.48      1369      212   -17.63   -19.71
  17100.0   1746   100/100    2.79    2.87    ~0.11    ~0.71   1598   -19.27    119   -18.52     27   -26.65      0        -      2   -15.90      1411      205   -17.30   -19.60
  17200.0   1745   100/100    2.65    2.73    ~0.11    ~0.71   1599   -19.51    118   -18.92     26   -26.72      0        -      2   -13.98      1390      199   -17.68   -19.81
  17300.0   1746   100/100    2.69    2.81    ~0.11    ~0.70   1604   -19.58    116   -19.25     24   -24.19      0        -      2   -15.63      1412      196   -17.63   -19.87
  17400.0   1754   100/100    2.75    2.91    ~0.11    ~0.71   1616   -19.76    113   -19.72     23   -23.62      0        -      2   -16.23      1440      197   -18.36   -19.98
  17500.0   1745   100/100    2.73    2.74    ~0.11    ~0.71   1612   -19.70    108   -19.40     23   -23.31      0        -      2   -18.75      1412      187   -17.79   -19.96
  17600.0   1760   100/100    2.70    2.85    ~0.11    ~0.74   1626   -19.47    109   -19.75     23   -22.44      0        -      2   -17.77      1412      186   -17.60   -19.75
  17700.0   1769   100/100    2.67    2.82    ~0.11    ~0.74   1636   -19.36    108   -19.44     23   -21.92      0        -      2   -15.69      1431      184   -16.94   -19.68
  17800.0   1772   100/100    2.81    2.90    ~0.11    ~0.72   1641   -20.20    105   -19.60     24   -23.35      0        -      2   -18.77      1410      181   -17.36   -20.54
  17900.0   1763   100/100    2.84    2.71    ~0.11    ~0.74   1634   -20.62    106   -20.60     21   -21.91      0        -      2   -21.74      1399      181   -18.41   -20.89
