arm r36-s2 | run 2026-09-11-072004-55a61291 | box 20 x 5 m, 60 m deep, 4 patch(es)
columns of 1 m: 100 | lineage.jsonl: 18696 births, 72 clades

        t      n      cols    x sd    z sd     nn h    nn 3d   leaf   leaf y   stom   stom y   mixo   mixo y    jnt    jnt y  plain  plain y  clade 1m  jointed  joint y  rigid y
   8000.0   1408   100/100    6.67    2.19    ~0.12    ~0.61   1315   -17.47     93   -29.46      0        -      0        -      0        -      1102       50   -14.33   -18.41
   8100.0   1407   100/100    7.09    1.91    ~0.13    ~0.58   1316   -17.51     91   -28.94      0        -      0        -      0        -      1087       50   -15.72   -18.34
   8200.0   1417   100/100    9.18    1.94    ~0.12    ~0.58   1324   -17.97     93   -28.84      0        -      0        -      0        -      1079       47   -14.46   -18.83
   8300.0   1440   100/100    7.35    1.96    ~0.12    ~0.60   1333   -18.48    107   -29.30      0        -      0        -      0        -      1102       46   -14.47   -19.45
   8400.0   1450   100/100    7.38    1.80    ~0.11    ~0.61   1340   -18.60    110   -29.66      0        -      0        -      0        -      1093       45   -14.19   -19.61
   8500.0   1436   100/100    7.11    2.40    ~0.12    ~0.59   1322   -18.43    114   -29.95      0        -      0        -      0        -      1063       43   -12.96   -19.54
   8600.0   1424   100/100    8.15    2.24    ~0.12    ~0.66   1308   -18.36    116   -30.42      0        -      0        -      0        -      1049       48   -16.53   -19.44
   8700.0   1405   100/100    6.65    2.27    ~0.12    ~0.61   1288   -18.32    117   -30.14      0        -      0        -      0        -      1013       41   -12.68   -19.50
   8800.0   1410   100/100    6.43    2.01    ~0.11    ~0.62   1289   -18.23    121   -29.83      0        -      0        -      0        -      1033       39   -13.22   -19.40
   8900.0   1424   100/100    6.99    1.77    ~0.12    ~0.61   1294   -18.14    130   -29.94      0        -      0        -      0        -      1049       41   -14.58   -19.35
   9000.0   1446   100/100    7.01    2.20    ~0.13    ~0.62   1318   -18.31    128   -29.67      0        -      0        -      0        -      1073       42   -15.00   -19.44
   9100.0   1460   100/100    7.18    2.25    ~0.12    ~0.62   1324   -18.42    136   -29.54      0        -      0        -      0        -      1074       41   -14.68   -19.60
   9200.0   1456   100/100    6.59    1.78    ~0.12    ~0.63   1322   -18.68    134   -29.62      0        -      0        -      0        -      1047       40   -14.97   -19.82
   9300.0   1450   100/100    6.59    1.99    ~0.12    ~0.64   1315   -18.58    135   -30.12      0        -      0        -      0        -      1054       39   -15.89   -19.76
   9400.0   1428   100/100    7.86    2.12    ~0.12    ~0.62   1296   -18.18    132   -29.82      0        -      0        -      0        -      1007       40   -15.85   -19.36
   9500.0   1451   100/100    9.59    2.24    ~0.12    ~0.63   1315   -18.60    136   -30.01      0        -      0        -      0        -      1038       38   -14.56   -19.81
   9600.0   1467   100/100    7.50    1.77    ~0.12    ~0.64   1334   -18.93    133   -29.47      0        -      0        -      0        -      1019       37   -15.98   -19.99
   9700.0   1460   100/100    7.51    2.14    ~0.11    ~0.61   1329   -19.12    131   -29.30      0        -      0        -      0        -      1040       35   -17.11   -20.10
   9800.0   1466   100/100    8.75    2.04    ~0.12    ~0.60   1327   -19.59    138   -29.81      0        -      0        -      1   -39.58      1079       36   -18.03   -20.63
   9900.0   1441   100/100    7.31    2.17    ~0.12    ~0.61   1308   -19.39    133   -28.98      0        -      0        -      0        -      1074       40   -18.74   -20.32
  10000.0   1457   100/100    6.32    2.00    ~0.11    ~0.63   1323   -19.26    134   -29.02      0        -      0        -      0        -      1082       45   -20.25   -20.16
  10100.0   1447   100/100    7.13    2.13    ~0.12    ~0.61   1306   -18.96    140   -29.05      0        -      0        -      1   -31.90      1078       47   -22.47   -19.86
  10200.0   1467   100/100    7.75    1.96    ~0.13    ~0.66   1328   -19.19    139   -27.87      0        -      0        -      0        -      1065       39   -20.68   -19.99
  10300.0   1492   100/100    7.61    1.94    ~0.11    ~0.65   1356   -19.48    135   -26.92      0        -      0        -      1   -33.51      1119       40   -20.62   -20.15
  10400.0   1495   100/100    7.60    2.03    ~0.11    ~0.60   1361   -19.34    134   -26.11      0        -      0        -      0        -      1134       34   -18.02   -19.99
  10500.0   1491   100/100    7.41    1.90    ~0.12    ~0.63   1355   -19.19    136   -25.81      0        -      0        -      0        -      1096       33   -18.43   -19.83
  10600.0   1489   100/100    8.30    2.14    ~0.12    ~0.63   1355   -18.96    134   -25.04      0        -      0        -      0        -      1085       31   -17.72   -19.55
  10700.0   1498   100/100    7.20    2.14    ~0.12    ~0.57   1360   -18.97    137   -25.61      0        -      0        -      1   -30.15      1145       29   -17.59   -19.62
  10800.0   1485   100/100    6.43    1.91    ~0.12    ~0.59   1354   -18.54    131   -23.98      0        -      0        -      0        -      1154       35   -19.24   -19.01
  10900.0   1482   100/100    6.44    2.03    ~0.12    ~0.62   1342   -18.14    140   -23.82      0        -      0        -      0        -      1123       34   -19.45   -18.66
  11000.0   1488   100/100    7.17    1.92    ~0.12    ~0.62   1353   -17.88    135   -22.56      0        -      0        -      0        -      1147       29   -16.88   -18.33
  11100.0   1498   100/100    7.28    2.06    ~0.11    ~0.58   1354   -17.88    144   -23.03      0        -      0        -      0        -      1132       33   -17.03   -18.41
  11200.0   1483   100/100    7.41    1.84    ~0.12    ~0.60   1341   -17.82    142   -22.69      0        -      0        -      0        -      1146       32   -16.15   -18.33
  11300.0   1510   100/100    7.29    1.76    ~0.12    ~0.62   1376   -18.57    134   -21.65      0        -      0        -      0        -      1114       31   -16.22   -18.90
  11400.0   1509   100/100    6.58    1.81    ~0.11    ~0.59   1380   -18.81    129   -21.38      0        -      0        -      0        -      1110       28   -16.52   -19.07
  11500.0   1486   100/100    6.46    2.01    ~0.11    ~0.61   1361   -18.55    125   -21.22      0        -      0        -      0        -      1112       28   -15.96   -18.83
  11600.0   1484   100/100    6.37    2.35    ~0.12    ~0.60   1365   -18.22    118   -20.54      0        -      0        -      1   -30.14      1133       27   -14.66   -18.48
  11700.0   1507   100/100    6.99    2.17    ~0.12    ~0.60   1386   -18.32    120   -20.93      0        -      0        -      1   -27.86      1170       26   -14.73   -18.60
  11800.0   1527   100/100    7.43    2.05    ~0.12    ~0.62   1403   -18.54    123   -21.11      0        -      0        -      1   -28.86      1152       26   -15.12   -18.82
  11900.0   1534   100/100    7.39    2.18    ~0.12    ~0.59   1411   -18.46    122   -21.16      0        -      0        -      1   -24.86      1168       31   -17.85   -18.70
  12000.0   1534   100/100    7.71    2.21    ~0.11    ~0.57   1408   -18.33    125   -21.46      0        -      0        -      1   -27.19      1172       28   -15.64   -18.65
  12100.0   1528   100/100    6.39    1.93    ~0.12    ~0.55   1404   -18.46    123   -20.68      0        -      0        -      1   -22.04      1186       30   -16.89   -18.67
  12200.0   1502   100/100    6.66    2.34    ~0.12    ~0.58   1382   -18.14    119   -19.93      0        -      0        -      1   -22.07      1178       24   -14.27   -18.35
  12300.0   1491   100/100    7.78    1.87    ~0.12    ~0.60   1374   -17.66    116   -19.11      0        -      0        -      1   -18.87      1160       25   -15.26   -17.81
  12400.0   1506   100/100    6.71    2.31    ~0.12    ~0.59   1392   -17.99    113   -19.11      0        -      0        -      1   -15.35      1175       24   -16.39   -18.10
  12500.0   1505   100/100    7.54    1.75    ~0.12    ~0.61   1384   -18.03    120   -19.75      0        -      0        -      1   -13.56      1087       19   -16.00   -18.19
  12600.0   1519   100/100    7.60    1.97    ~0.11    ~0.58   1390   -17.67    128   -20.73      0        -      0        -      1   -10.72      1153       17   -15.58   -17.95
  12700.0   1523   100/100    8.25    2.06    ~0.12    ~0.59   1390   -17.39    132   -21.52      0        -      0        -      1   -14.39      1175       19   -17.84   -17.74
  12800.0   1518   100/100    9.97    2.26    ~0.11    ~0.59   1383   -17.38    134   -21.90      0        -      0        -      1   -13.01      1158       19   -18.21   -17.77
  12900.0   1519   100/100    8.78    1.93    ~0.12    ~0.61   1387   -17.85    131   -21.72      0        -      0        -      1    -7.62      1144       18   -17.77   -18.18
  13000.0   1503   100/100    7.85    1.93    ~0.12    ~0.62   1369   -18.04    133   -22.27      0        -      0        -      1    -1.10      1122       17   -19.41   -18.39
  13100.0   1491   100/100    7.72    1.75    ~0.11    ~0.64   1352   -17.96    138   -23.46      0        -      0        -      1    -5.53      1087       16   -18.16   -18.46
  13200.0   1501   100/100    7.67    2.23    ~0.12    ~0.63   1364   -18.10    135   -24.14      0        -      0        -      2   -11.22      1138       14   -12.97   -18.69
  13300.0   1511   100/100    7.30    2.12    ~0.12    ~0.61   1379   -18.39    130   -23.65      0        -      0        -      2   -12.61      1149       15   -12.25   -18.90
  13400.0   1502   100/100    7.41    2.14    ~0.12    ~0.60   1373   -18.35    127   -23.41      0        -      0        -      2   -13.96      1146       14   -11.96   -18.83
  13500.0   1504   100/100    7.29    2.16    ~0.11    ~0.57   1377   -18.25    125   -23.43      0        -      0        -      2   -15.27      1158       13   -11.70   -18.73
  13600.0   1508   100/100    7.76    2.01    ~0.12    ~0.60   1385   -18.25    121   -22.88      0        -      0        -      2   -16.70      1146       12   -10.68   -18.68
  13700.0   1514   100/100    9.63    1.88    ~0.12    ~0.59   1391   -18.20    121   -22.66      0        -      0        -      2   -14.70      1186       14   -13.04   -18.60
  13800.0   1533   100/100   10.34    1.98    ~0.12    ~0.57   1409   -18.31    122   -22.65      0        -      0        -      2   -14.28      1198       13   -11.20   -18.72
  13900.0   1516   100/100    9.32    1.82    ~0.12    ~0.62   1397   -18.08    117   -21.51      0        -      0        -      2   -11.89      1142       14   -12.89   -18.39
  14000.0   1530   100/100    8.28    2.01    ~0.12    ~0.61   1415   -18.08    112   -20.70      0        -      0        -      3   -15.17      1148       13   -14.51   -18.30
  14100.0   1564   100/100    7.10    2.06    ~0.11    ~0.60   1449   -18.50    112   -20.77      0        -      0        -      3   -11.49      1208       13   -14.00   -18.69
  14200.0   1578   100/100    8.32    1.81    ~0.11    ~0.58   1463   -18.78    112   -20.51      0        -      0        -      3   -13.37      1232       13   -11.58   -18.95
  14300.0   1576   100/100    8.92    2.16    ~0.11    ~0.60   1464   -18.61    109   -19.94      0        -      0        -      3   -11.92      1226       13   -10.52   -18.76
  14400.0   1569   100/100    7.86    2.15    ~0.11    ~0.57   1463   -18.51    103   -19.53      0        -      0        -      3    -9.89      1213       13   -11.03   -18.62
  14500.0   1578   100/100    7.99    1.88    ~0.11    ~0.56   1478   -18.70     98   -18.67      0        -      0        -      2    -4.58      1236       12   -11.81   -18.73
  14600.0   1581   100/100    7.84    2.19    ~0.12    ~0.57   1482   -19.07     96   -19.00      0        -      0        -      3   -13.08      1259       13   -15.61   -19.08
  14700.0   1580   100/100    7.24    1.72    ~0.12    ~0.55   1484   -18.84     92   -18.17      0        -      0        -      4   -13.00      1237       12   -14.84   -18.81
  14800.0   1553   100/100    7.74    1.86    ~0.11    ~0.57   1459   -18.47     90   -18.32      0        -      0        -      4   -12.13      1206       11   -14.22   -18.48
  14900.0   1526   100/100    8.65    2.00    ~0.12    ~0.61   1434   -18.41     89   -18.81      0        -      0        -      3   -10.58      1160        9    -9.99   -18.47
  15000.0   1535   100/100    7.38    2.22    ~0.13    ~0.61   1444   -18.53     88   -19.80      0        -      0        -      3   -13.24      1173        9   -10.96   -18.64
  15100.0   1543   100/100    7.27    2.18    ~0.11    ~0.57   1456   -18.60     84   -19.57      0        -      0        -      3   -12.57      1207        9   -11.07   -18.69
  15200.0   1561   100/100    6.61    1.83    ~0.12    ~0.56   1479   -18.51     78   -18.71      0        -      0        -      4   -13.24      1242        9   -10.20   -18.56
  15300.0   1568   100/100    7.76    1.90    ~0.11    ~0.58   1486   -18.53     79   -18.17      0        -      0        -      3    -7.47      1258        9   -10.90   -18.54
  15400.0   1576   100/100    7.01    1.87    ~0.12    ~0.58   1499   -18.70     74   -18.09      0        -      0        -      3    -8.45      1239       10   -14.56   -18.68
  15500.0   1563   100/100    7.07    2.33    ~0.12    ~0.57   1489   -18.49     71   -17.43      0        -      0        -      3   -12.86      1237       12   -18.92   -18.43
  15600.0   1571   100/100    9.51    1.94    ~0.12    ~0.56   1499   -18.72     69   -17.67      0        -      0        -      3   -17.39      1257       12   -18.51   -18.67
  15700.0   1587   100/100    7.78    2.38    ~0.11    ~0.59   1517   -19.28     67   -18.29      0        -      0        -      3   -19.12      1286       12   -18.31   -19.24
  15800.0   1592   100/100    7.82    2.25    ~0.11    ~0.56   1523   -19.76     66   -18.65      0        -      0        -      3   -21.33      1299       11   -17.52   -19.73
  15900.0   1590   100/100    8.18    2.10    ~0.11    ~0.59   1517   -19.79     70   -20.45      0        -      0        -      3   -21.76      1266       11   -16.45   -19.85
  16000.0   1582   100/100    7.85    1.96    ~0.11    ~0.57   1509   -19.82     70   -20.64      0        -      0        -      3   -19.63      1256       10   -16.42   -19.88
  16100.0   1578   100/100    7.07    1.91    ~0.12    ~0.60   1510   -20.07     65   -20.37      0        -      0        -      3   -19.89      1274        8   -14.92   -20.11
  16200.0   1584   100/100    6.78    2.12    ~0.11    ~0.56   1516   -20.30     65   -21.84      0        -      0        -      3   -18.87      1272        8   -13.81   -20.40
  16300.0   1595   100/100    8.08    2.09    ~0.10    ~0.57   1524   -19.90     68   -22.84      0        -      0        -      3   -21.89      1287        8   -14.25   -20.06
  16400.0   1587   100/100    7.55    2.10    ~0.11    ~0.59   1517   -19.47     67   -22.45      0        -      0        -      3   -21.42      1287        9   -14.48   -19.63
  16500.0   1596   100/100    8.80    2.09    ~0.11    ~0.59   1527   -19.89     66   -22.33      0        -      0        -      3   -17.31      1253        8   -10.50   -20.04
  16600.0   1571   100/100    9.00    2.14    ~0.10    ~0.59   1504   -19.96     64   -22.62      0        -      0        -      3   -16.34      1286        7    -9.57   -20.11
  16700.0   1569   100/100    8.80    1.73    ~0.11    ~0.59   1505   -19.90     61   -22.42      0        -      0        -      3   -15.83      1228        7    -9.39   -20.03
  16800.0   1570   100/100    7.97    1.92    ~0.11    ~0.62   1508   -19.69     59   -22.77      0        -      0        -      3   -15.92      1235        7    -8.64   -19.85
  16900.0   1553   100/100    7.88    1.74    ~0.11    ~0.61   1495   -19.39     55   -23.31      0        -      0        -      3   -21.51      1192        7    -8.32   -19.59
  17000.0   1570   100/100    9.09    2.01    ~0.11    ~0.60   1512   -19.70     55   -23.76      0        -      0        -      3   -20.52      1239        7    -9.26   -19.89
  17100.0   1577   100/100    7.91    1.93    ~0.12    ~0.59   1519   -19.74     54   -23.34      0        -      0        -      4   -24.81      1269        7    -8.41   -19.92
  17200.0   1554   100/100    8.84    2.24    ~0.11    ~0.60   1496   -19.10     54   -23.37      0        -      0        -      4   -26.91      1245        7    -9.41   -19.31
  17300.0   1541   100/100    7.30    1.90    ~0.11    ~0.61   1477   -18.58     61   -24.04      0        -      0        -      3   -27.38      1241        7   -12.59   -18.84
  17400.0   1546   100/100    8.05    1.88    ~0.11    ~0.59   1478   -18.45     65   -25.20      0        -      0        -      3   -28.44      1268        8   -15.45   -18.77
  17500.0   1573   100/100    7.87    1.94    ~0.11    ~0.59   1505   -18.86     66   -24.90      0        -      0        -      2   -32.36      1288        8   -14.41   -19.16
  17600.0   1585   100/100    7.30    2.13    ~0.11    ~0.56   1516   -19.31     67   -25.53      0        -      0        -      2   -27.98      1304        8   -16.72   -19.60
  17700.0   1594   100/100    6.54    2.16    ~0.11    ~0.60   1526   -19.48     66   -25.95      0        -      0        -      2   -30.60      1286        6   -12.80   -19.79
  17800.0   1612   100/100    6.77    1.86    ~0.12    ~0.61   1543   -19.64     67   -26.97      0        -      0        -      2   -29.34      1272        6   -11.64   -19.99
  17900.0   1624   100/100    7.96    2.16    ~0.11    ~0.57   1554   -19.78     68   -27.08      0        -      0        -      2   -26.02      1290        6   -11.13   -20.12
  18000.0   1632   100/100    8.20    1.87    ~0.11    ~0.55   1554   -19.92     76   -28.36      0        -      0        -      2   -23.90      1311        7   -14.96   -20.34
  18100.0   1622   100/100    6.67    1.69    ~0.11    ~0.59   1548   -19.84     72   -27.31      0        -      0        -      2   -23.04      1328        7   -14.42   -20.20
  18200.0   1627   100/100    7.19    2.28    ~0.11    ~0.60   1552   -20.17     73   -27.68      0        -      0        -      2   -22.56      1292        7   -14.98   -20.54
