arm r37-s1 | run 2026-09-12-072848-96d4bce6 | tank r=5.64 m (100 m2), 60 m deep, 4 ring(s)
columns of 1 m: 100 | lineage.jsonl: 17585 births, 120 clades

        t      n      cols    x sd    z sd     nn h    nn 3d   leaf   leaf y   stom   stom y   mixo   mixo y    jnt    jnt y  plain  plain y  clade 1m  jointed  joint y  rigid y
   4300.0    580    81/100    3.74    3.52     0.12     0.42    364    -1.51    216    -1.05      0        -      0        -      0        -       512       90    -1.61    -1.29
   4400.0    602    75/100    3.84    3.52     0.10     0.41    380    -1.82    221    -1.25      0        -      0        -      1    -0.93       516       90    -1.89    -1.57
   4500.0    627    75/100    4.08    3.29     0.09     0.43    398    -2.50    229    -1.80      0        -      0        -      0        -       519       90    -2.65    -2.17
   4600.0    652    67/100    4.23    3.13     0.09     0.44    416    -4.04    236    -3.24      0        -      0        -      0        -       514       89    -4.40    -3.65
   4700.0    676    73/100    4.26    2.90     0.07     0.49    432    -7.43    244    -6.87      0        -      0        -      0        -       449       89    -7.93    -7.12
   4800.0    705    75/100    4.04    2.78     0.09     0.54    447   -13.88    258   -14.43      0        -      0        -      0        -       414       89   -14.35   -14.04
   4900.0    731    84/100    3.17    3.64     0.09     0.52    461   -21.34    270   -23.00      0        -      0        -      0        -       418       87   -22.30   -21.91
   5000.0    751    87/100    2.89    3.66     0.11     0.52    470   -27.35    281   -29.56      0        -      0        -      0        -       456       84   -28.30   -28.16
   5100.0    777    87/100    2.68    3.91     0.09     0.45    491   -30.87    285   -32.37      0        -      0        -      1   -30.46       549       81   -31.26   -31.44
   5200.0    800    96/100    2.75    3.84     0.08     0.40    508   -32.08    291   -33.24      0        -      0        -      1   -29.39       621       78   -32.31   -32.52
   5300.0    830    94/100    3.21    3.68     0.09     0.38    531   -31.91    298   -32.76      0        -      0        -      1   -30.38       686       77   -32.10   -32.23
   5400.0    857    95/100    3.39    3.66     0.08     0.37    549   -30.75    307   -31.33      0        -      0        -      1   -29.36       734       75   -30.70   -30.98
   5500.0    872   100/100    3.38    3.05     0.08     0.38    560   -28.55    311   -28.66      0        -      0        -      1   -25.94       717       73   -28.61   -28.58
   5600.0    883    88/100    3.44    2.43     0.09     0.39    578   -25.18    304   -24.42      0        -      0        -      1   -19.25       707       75   -25.99   -24.81
   5700.0    893    74/100    3.15    2.25     0.07     0.40    589   -20.10    303   -19.03      0        -      0        -      1   -15.88       714       68   -20.84   -19.64
   5800.0    884    64/100    3.80    2.71     0.06     0.41    579   -11.36    304   -10.01      0        -      0        -      1    -6.28       689       66   -12.05   -10.80
   5900.0    875    67/100    3.29    3.43     0.07     0.37    573    -3.94    301    -2.97      0        -      0        -      1    -0.11       769       65    -4.60    -3.52
   6000.0    868    77/100    3.48    3.21     0.09     0.33    570    -1.08    297    -0.84      0        -      0        -      1    -0.04       822       64    -1.38    -0.96
   6100.0    864    71/100    3.57    3.25     0.12     0.33    569    -0.76    294    -0.55      0        -      0        -      1    -0.25       839       63    -0.94    -0.67
   6200.0    881    90/100    3.31    3.64     0.12     0.34    587    -0.81    293    -0.53      0        -      0        -      1    -0.20       850       62    -1.00    -0.69
   6300.0    896    84/100    3.51    3.55     0.11     0.34    602    -0.87    293    -0.54      0        -      0        -      1    -0.80       865       61    -1.02    -0.74
   6400.0    912    82/100    3.46    3.71     0.11     0.33    620    -0.93    291    -0.60      0        -      0        -      1    -0.95       885       60    -1.05    -0.81
   6500.0    931    80/100    3.50    3.78     0.10     0.33    638    -1.07    292    -0.71      0        -      0        -      1    -0.71       900       59    -1.21    -0.94
   6600.0    952    74/100    3.63    3.74     0.09     0.33    661    -1.30    290    -0.92      0        -      0        -      1    -1.16       916       59    -1.50    -1.16
   6700.0    972    73/100    3.55    3.84     0.08     0.34    680    -1.74    291    -1.28      0        -      0        -      1    -1.20       928       59    -2.06    -1.57
   6800.0    993    66/100    3.41    4.01     0.06     0.35    701    -2.70    291    -2.12      0        -      0        -      1    -1.77       935       58    -3.22    -2.49
   6900.0   1018    67/100    2.99    4.28     0.06     0.37    726    -5.15    291    -4.49      0        -      0        -      1    -2.83       883       58    -6.06    -4.89
   7000.0   1033    75/100    2.51    4.29     0.06     0.40    743   -10.82    289   -10.82      0        -      0        -      1    -6.25       786       54   -11.59   -10.78
   7100.0   1056    81/100    2.97    3.60     0.08     0.45    768   -19.12    287   -19.78      0        -      0        -      1   -17.28       759       53   -19.13   -19.31
   7200.0   1071    89/100    3.48    3.31     0.08     0.46    788   -27.26    282   -28.08      0        -      0        -      1   -23.94       742       53   -27.02   -27.50
   7300.0   1083    90/100    3.25    3.30     0.07     0.41    807   -33.09    274   -33.85      0        -      0        -      2   -30.54       802       50   -33.03   -33.29
   7400.0   1091    94/100    3.59    3.12     0.07     0.36    824   -36.63    265   -37.97      0        -      0        -      2   -34.47       885       47   -36.55   -36.97
   7500.0   1085    89/100    3.53    3.14     0.07     0.36    827   -39.56    257   -41.21      0        -      0        -      1   -41.05       910       40   -39.56   -39.97
   7600.0   1087    96/100    3.20    3.03     0.07     0.37    828   -42.64    258   -44.74      0        -      0        -      1   -40.76       900       38   -42.90   -43.15
   7700.0   1053    96/100    3.18    2.68     0.08     0.38    800   -45.77    252   -48.12      0        -      0        -      1   -42.31       848       36   -46.80   -46.31
   7800.0   1011    95/100    3.36    2.47     0.07     0.38    752   -49.05    258   -50.53      0        -      0        -      1   -49.77       838       35   -49.96   -49.41
   7900.0    978    87/100    3.33    2.59     0.07     0.37    711   -52.52    266   -53.15      0        -      0        -      1   -56.17       795       34   -53.27   -52.68
   8000.0    938    93/100    3.12    2.86     0.08     0.36    671   -55.43    266   -54.95      0        -      0        -      1   -57.63       788       32   -55.88   -55.28
   8100.0    897   101/100    2.84    3.06     0.10     0.34    631   -56.73    265   -55.93      0        -      0        -      1   -56.96       739       29   -56.91   -56.48
   8200.0    865   105/100    2.92    3.10     0.12     0.35    600   -56.84    264   -56.11      0        -      0        -      1   -57.11       729       21   -58.63   -56.56
   8300.0    829   103/100    3.08    3.24     0.13     0.35    573   -56.58    256   -56.44      0        -      0        -      0        -       708       19   -58.95   -56.48
   8400.0    791   106/100    3.19    3.44     0.12     0.34    533   -55.92    257   -56.80      0        -      0        -      1   -59.15       687       22   -58.91   -56.13
   8500.0    735   106/100    3.27    3.57     0.12     0.34    481   -54.78    254   -56.82      0        -      0        -      0        -       631        7   -58.92   -55.45
   8600.0    674   104/100    3.28    3.67     0.10     0.34    417   -53.11    257   -56.69      0        -      0        -      0        -       575        3   -58.62   -54.46
   8700.0    585    88/100    3.20    3.98     0.09     0.35    320   -50.34    265   -56.06      0        -      0        -      0        -       489        1   -58.78   -52.92
   8800.0    504    68/100    3.08    4.19     0.08     0.37    264   -45.27    240   -54.34      0        -      0        -      0        -       383        0        -   -49.59
   8900.0    457    67/100    3.00    4.21     0.08     0.48    238   -37.27    218   -51.26      0        -      0        -      1    -0.35       313        0        -   -43.86
   9000.0    433    77/100    3.10    4.02     0.09     0.54    237   -27.35    196   -46.94      0        -      0        -      0        -       263        0        -   -36.21
   9100.0    438    79/100    3.53    3.60     0.09     0.67    258   -17.98    180   -42.43      0        -      0        -      0        -       226        0        -   -28.03
   9200.0    474    91/100    3.82    3.33     0.09     0.72    306   -12.33    168   -38.10      0        -      0        -      0        -       261        0        -   -21.47
   9300.0    541    99/100    3.89    3.19     0.09     0.65    384   -12.07    156   -33.80      0        -      0        -      1   -10.06       312        0        -   -18.33
   9400.0    616    90/100    3.67    3.45     0.08     0.62    463   -14.96    153   -32.82      0        -      0        -      0        -       365        0        -   -19.40
   9500.0    713   104/100    3.63    3.40     0.08     0.64    569   -18.93    144   -33.08      0        -      0        -      0        -       446        0        -   -21.79
   9600.0    788    97/100    3.60    3.38     0.07     0.55    643   -22.87    145   -34.80      0        -      0        -      0        -       512        0        -   -25.06
   9700.0    834    94/100    3.44    3.39     0.07     0.53    688   -26.41    145   -38.02      0        -      0        -      1   -20.48       541        0        -   -28.42
   9800.0    802    87/100    3.01    3.56     0.08     0.53    667   -29.63    134   -42.45      0        -      0        -      1   -21.33       522        0        -   -31.76
   9900.0    756    85/100    2.84    3.68     0.07     0.58    632   -32.76    123   -47.75      0        -      0        -      1   -27.71       487        0        -   -35.19
  10000.0    701    85/100    3.33    3.65     0.07     0.56    589   -36.86    112   -52.27      0        -      0        -      0        -       429        0        -   -39.32
  10100.0    635    84/100    3.64    3.22     0.09     0.50    529   -39.54    106   -55.46      0        -      0        -      0        -       421        0        -   -42.20
  10200.0    582    97/100    3.56    2.91     0.12     0.50    484   -39.17     98   -56.55      0        -      0        -      0        -       373        0        -   -42.10
  10300.0    560   110/100    3.33    2.88     0.15     0.51    462   -35.84     98   -56.28      0        -      0        -      0        -       360        0        -   -39.42
  10400.0    561   110/100    3.19    2.92     0.16     0.53    464   -31.34     97   -55.13      0        -      0        -      0        -       336        0        -   -35.46
  10500.0    565   108/100    3.30    3.03     0.16     0.56    476   -26.86     89   -54.42      0        -      0        -      0        -       338        0        -   -31.20
  10600.0    574   107/100    3.47    3.26     0.15     0.53    488   -22.53     86   -53.86      0        -      0        -      0        -       367        0        -   -27.22
  10700.0    591    97/100    3.61    3.56     0.12     0.45    507   -18.27     84   -52.50      0        -      0        -      0        -       390        0        -   -23.14
  10800.0    607    89/100    3.65    3.73     0.09     0.38    531   -15.36     76   -52.00      0        -      0        -      0        -       427        0        -   -19.95
  10900.0    625    76/100    3.74    3.75     0.08     0.37    552   -12.41     73   -49.95      0        -      0        -      0        -       448        0        -   -16.79
  11000.0    648    76/100    3.77    3.73     0.07     0.40    580   -10.07     68   -46.73      0        -      0        -      0        -       463        0        -   -13.91
  11100.0    673    78/100    3.72    3.73     0.08     0.42    600    -8.18     73   -41.31      0        -      0        -      0        -       464        0        -   -11.78
  11200.0    703    82/100    3.76    3.58     0.07     0.47    621    -7.96     82   -35.49      0        -      0        -      0        -       485        0        -   -11.17
  11300.0    735    82/100    3.89    3.39     0.07     0.48    650    -8.28     85   -31.34      0        -      0        -      0        -       511        0        -   -10.94
  11400.0    773    76/100    3.92    3.33     0.06     0.49    690    -9.37     83   -27.58      0        -      0        -      0        -       550        0        -   -11.33
  11500.0    808    82/100    3.93    3.19     0.07     0.46    718   -10.42     90   -24.09      0        -      0        -      0        -       576        0        -   -11.94
  11600.0    850    81/100    3.96    3.12     0.07     0.45    763   -11.19     87   -21.60      0        -      0        -      0        -       658        0        -   -12.25
  11700.0    866    78/100    3.88    3.19     0.06     0.41    777   -11.04     88   -19.17      0        -      0        -      1   -10.08       679        0        -   -11.87
  11800.0    886    76/100    3.81    3.20     0.06     0.40    789   -10.01     97   -16.87      0        -      0        -      0        -       735        0        -   -10.76
  11900.0    916    76/100    3.74    3.23     0.06     0.38    804    -8.10    112   -13.62      0        -      0        -      0        -       757        0        -    -8.78
  12000.0    941    69/100    3.75    3.30     0.06     0.35    826    -5.77    115   -10.31      0        -      0        -      0        -       815        0        -    -6.33
  12100.0    963    72/100    3.67    3.41     0.06     0.33    838    -3.39    125    -7.27      0        -      0        -      0        -       851        0        -    -3.89
  12200.0    987    72/100    3.56    3.60     0.07     0.32    855    -1.68    132    -5.09      0        -      0        -      0        -       905        0        -    -2.14
  12300.0   1012    71/100    3.41    3.79     0.07     0.30    872    -0.89    140    -4.15      0        -      0        -      0        -       962        0        -    -1.34
  12400.0   1037    83/100    3.61    3.62     0.08     0.29    891    -0.76    146    -4.14      0        -      0        -      0        -       992        0        -    -1.23
  12500.0   1058    76/100    3.85    3.47     0.08     0.29    906    -0.81    152    -4.54      0        -      0        -      0        -      1016        0        -    -1.35
  12600.0   1076    71/100    3.88    3.50     0.08     0.29    921    -0.95    155    -5.13      0        -      0        -      0        -      1043        0        -    -1.55
  12700.0   1098    75/100    3.72    3.67     0.07     0.29    939    -1.09    159    -6.34      0        -      0        -      0        -      1053        0        -    -1.85
  12800.0   1118    71/100    3.65    3.78     0.06     0.29    956    -1.32    162    -7.69      0        -      0        -      0        -      1069        0        -    -2.25
  12900.0   1132    65/100    3.75    3.71     0.06     0.30    970    -1.82    162    -9.32      0        -      0        -      0        -      1059        0        -    -2.90
  13000.0   1146    65/100    3.81    3.63     0.05     0.31    984    -2.90    162   -11.25      0        -      0        -      0        -      1034        0        -    -4.08
  13100.0   1164    70/100    3.70    3.63     0.05     0.33   1002    -5.24    162   -14.00      0        -      0        -      0        -      1029        0        -    -6.46
  13200.0   1183    74/100    3.40    3.76     0.06     0.37   1020    -9.50    163   -18.08      0        -      0        -      0        -       976        0        -   -10.68
  13300.0   1203    78/100    3.18    3.82    ~0.06    ~0.37   1039   -15.29    164   -22.54      0        -      0        -      0        -       937        0        -   -16.28
  13400.0   1224    80/100    3.24    3.60    ~0.07    ~0.38   1061   -20.38    163   -25.25      0        -      0        -      0        -       967        0        -   -21.03
  13500.0   1247    85/100    2.97    3.51    ~0.07    ~0.33   1084   -23.29    163   -26.17      0        -      0        -      0        -      1025        0        -   -23.67
  13600.0   1272    85/100    2.72    3.73    ~0.08    ~0.32   1109   -23.99    163   -25.92      0        -      0        -      0        -      1089        0        -   -24.24
  13700.0   1295    80/100    2.71    3.72    ~0.06    ~0.31   1132   -23.02    163   -24.43      0        -      0        -      0        -      1145        0        -   -23.20
  13800.0   1317    80/100    2.69    3.26    ~0.06    ~0.31   1154   -20.65    163   -21.93      0        -      0        -      0        -      1176        0        -   -20.81
  13900.0   1331    76/100    2.68    3.08    ~0.06    ~0.31   1169   -16.57    162   -17.38      0        -      0        -      0        -      1201        0        -   -16.67
  14000.0   1341    70/100    3.08    3.03    ~0.05    ~0.31   1179   -10.89    162   -11.41      0        -      0        -      0        -      1233        0        -   -10.96
  14100.0   1349    69/100    3.29    3.24    ~0.05    ~0.30   1187    -5.09    162    -5.41      0        -      0        -      0        -      1263        0        -    -5.13
  14200.0   1366    80/100    3.30    3.54    ~0.06    ~0.28   1204    -1.54    162    -1.84      0        -      0        -      0        -      1325        0        -    -1.58
  14300.0   1387    85/100    3.27    3.51    ~0.09    ~0.26   1225    -0.69    162    -1.02      0        -      0        -      0        -      1359        0        -    -0.72
  14400.0   1403    81/100    3.36    3.47    ~0.08    ~0.26   1241    -0.68    162    -1.01      0        -      0        -      0        -      1381        0        -    -0.72
  14500.0   1424    85/100    3.45    3.57    ~0.08    ~0.26   1262    -0.68    162    -0.98      0        -      0        -      0        -      1400        0        -    -0.71
  14600.0   1444    82/100    3.50    3.65    ~0.08    ~0.26   1282    -0.70    162    -0.97      0        -      0        -      0        -      1430        0        -    -0.73
  14700.0   1464    85/100    3.74    3.50    ~0.08    ~0.26   1302    -0.76    162    -1.06      0        -      0        -      0        -      1446        0        -    -0.79
  14800.0   1481    76/100    3.69    3.65    ~0.07    ~0.26   1319    -0.87    162    -1.15      0        -      0        -      0        -      1461        0        -    -0.90
  14900.0   1498    71/100    3.68    3.71    ~0.06    ~0.27   1336    -1.05    162    -1.31      0        -      0        -      0        -      1483        0        -    -1.08
  15000.0   1518    63/100    3.82    3.62    ~0.06    ~0.27   1356    -1.42    162    -1.65      0        -      0        -      0        -      1488        0        -    -1.44
  15100.0   1535    66/100    3.93    3.53    ~0.05    ~0.28   1374    -2.21    161    -2.39      0        -      0        -      0        -      1485        0        -    -2.23
  15200.0   1553    64/100    4.02    3.42    ~0.04    ~0.30   1392    -4.36    161    -4.45      0        -      0        -      0        -      1458        0        -    -4.37
  15300.0   1569    69/100    3.93    3.22    ~0.04    ~0.32   1409    -9.94    160   -10.30      0        -      0        -      0        -      1377        0        -    -9.97
  15400.0   1586    77/100    3.74    2.91    ~0.06    ~0.38   1426   -18.78    160   -19.83      0        -      0        -      0        -      1297        0        -   -18.89
  15500.0   1602    85/100    3.67    3.14    ~0.06    ~0.38   1442   -27.35    160   -28.48      0        -      0        -      0        -      1287        0        -   -27.47
  15600.0   1619    87/100    3.61    2.99    ~0.06    ~0.33   1460   -32.84    159   -34.00      0        -      0        -      0        -      1363        0        -   -32.95
  15700.0   1629    85/100    3.92    2.82    ~0.05    ~0.30   1470   -35.61    159   -36.42      0        -      0        -      0        -      1457        0        -   -35.69
  15800.0   1644    84/100    3.60    3.02    ~0.05    ~0.29   1486   -36.84    158   -37.52      0        -      0        -      0        -      1503        0        -   -36.90
  15900.0   1654    87/100    3.31    2.97    ~0.06    ~0.27   1498   -37.43    156   -38.03      0        -      0        -      0        -      1564        0        -   -37.49
  16000.0   1663    84/100    3.10    2.87    ~0.05    ~0.27   1509   -37.78    154   -38.37      0        -      0        -      0        -      1575        0        -   -37.83
  16100.0   1671    83/100    2.74    2.84    ~0.05    ~0.28   1517   -38.09    154   -38.74      0        -      0        -      0        -      1580        0        -   -38.15
  16200.0   1665    91/100    2.49    2.93    ~0.05    ~0.29   1514   -38.39    151   -39.14      0        -      0        -      0        -      1556        0        -   -38.46
  16300.0   1665    86/100    2.21    3.23    ~0.04    ~0.29   1515   -38.73    150   -39.76      0        -      0        -      0        -      1523        0        -   -38.82
  16400.0   1662    78/100    1.96    3.49    ~0.04    ~0.30   1512   -38.96    150   -40.51      0        -      0        -      0        -      1512        0        -   -39.10
  16500.0   1654    79/100    1.95    3.67    ~0.04    ~0.31   1505   -38.82    149   -41.07      0        -      0        -      0        -      1429        0        -   -39.02
  16600.0   1654    86/100    2.29    3.92    ~0.04    ~0.35   1502   -37.88    152   -41.23      0        -      0        -      0        -      1339        0        -   -38.19
  16700.0   1654    85/100    2.90    3.92    ~0.04    ~0.39   1495   -35.88    159   -40.85      0        -      0        -      0        -      1238        0        -   -36.35
  16800.0   1641    93/100    3.42    3.67    ~0.05    ~0.40   1477   -33.01    164   -39.38      0        -      0        -      0        -      1190        0        -   -33.64
  16900.0   1627    97/100    3.60    3.43    ~0.05    ~0.42   1459   -29.82    168   -37.50      0        -      0        -      0        -      1197        0        -   -30.61
  17000.0   1618    92/100    3.52    3.35    ~0.05    ~0.41   1445   -26.70    173   -34.82      0        -      0        -      0        -      1202        0        -   -27.57
  17100.0   1606    93/100    3.52    3.31    ~0.05    ~0.39   1428   -23.76    178   -32.34      0        -      0        -      0        -      1168        0        -   -24.71
  17200.0   1606    94/100    3.46    3.34    ~0.05    ~0.40   1413   -21.55    193   -31.22      0        -      0        -      0        -      1192        0        -   -22.71
  17300.0   1602    92/100    3.48    3.58    ~0.05    ~0.38   1400   -20.73    202   -30.83      0        -      0        -      0        -      1166        0        -   -22.00
  17400.0   1593    90/100    3.53    3.62    ~0.05    ~0.38   1395   -21.42    198   -30.01      0        -      0        -      0        -      1221        0        -   -22.48
  17500.0   1603    95/100    3.30    3.78    ~0.05    ~0.36   1394   -23.52    209   -31.56      0        -      0        -      0        -      1270        0        -   -24.56
  17600.0   1603    97/100    3.22    3.66    ~0.06    ~0.32   1396   -26.68    207   -32.66      0        -      0        -      0        -      1281        0        -   -27.45
  17700.0   1596   100/100    3.47    3.28    ~0.07    ~0.31   1378   -30.16    218   -34.36      0        -      0        -      0        -      1310        0        -   -30.73
  17800.0   1602    96/100    3.66    2.98    ~0.07    ~0.30   1390   -33.56    212   -36.03      0        -      0        -      0        -      1360        0        -   -33.88
  17900.0   1599   101/100    3.59    2.76    ~0.07    ~0.29   1391   -36.22    208   -38.09      0        -      0        -      0        -      1391        0        -   -36.47
  18000.0   1566    96/100    3.28    2.57    ~0.06    ~0.30   1364   -38.34    201   -40.35      0        -      0        -      1   -43.25      1355        0        -   -38.60
  18100.0   1523    99/100    2.85    2.52    ~0.06    ~0.30   1326   -41.47    197   -43.68      0        -      0        -      0        -      1314        0        -   -41.75
  18200.0   1491    98/100    2.73    2.49    ~0.06    ~0.31   1296   -45.84    195   -47.54      0        -      0        -      0        -      1261        0        -   -46.07
  18300.0   1445   105/100    3.39    2.34    ~0.05    ~0.31   1246   -50.34    199   -51.76      0        -      0        -      0        -      1204        0        -   -50.54
  18400.0   1407   101/100    3.71    2.35    ~0.06    ~0.29   1208   -53.98    199   -54.89      0        -      0        -      0        -      1174        0        -   -54.11
  18500.0   1339   105/100    3.50    2.49    ~0.08    ~0.28   1142   -56.04    197   -56.33      0        -      0        -      0        -      1153        0        -   -56.09
  18600.0   1280   108/100    3.47    2.37    ~0.10    ~0.28   1084   -56.85    196   -57.37      0        -      0        -      0        -      1123        0        -   -56.93
  18700.0   1235   108/100    3.19    2.49    ~0.12    ~0.30   1029   -56.93    206   -57.65      0        -      0        -      0        -      1097        0        -   -57.05
  18800.0   1172   109/100    3.00    2.80     0.12     0.30    978   -56.58    194   -57.74      0        -      0        -      0        -      1050        0        -   -56.77
  18900.0   1134   110/100    3.13    3.03     0.12     0.32    948   -56.04    185   -57.89      0        -      0        -      1   -59.37      1005        0        -   -56.35
  19000.0   1090   108/100    3.51    3.23     0.11     0.31    908   -55.41    182   -57.77      0        -      0        -      0        -       957        0        -   -55.80
  19100.0   1100   109/100    3.62    3.44     0.09     0.30    852   -54.57    248   -58.07      0        -      0        -      0        -       962        0        -   -55.36
  19200.0   1118   114/100    3.50    3.65     0.08     0.30    805   -53.49    312   -58.03      0        -      0        -      1   -59.13      1006        0        -   -54.76
  19300.0   1076   104/100    3.34    3.90     0.06     0.32    798   -52.16    278   -57.02      0        -      0        -      0        -       916        0        -   -53.42
  19400.0    951    92/100    3.21    4.07     0.06     0.33    720   -49.10    231   -54.25      0        -      0        -      0        -       768        0        -   -50.35
  19500.0    868    81/100    3.06    3.98     0.06     0.39    672   -44.54    196   -49.42      0        -      0        -      0        -       655        0        -   -45.64
  19600.0    822    84/100    3.05    3.66     0.08     0.56    656   -38.77    166   -42.67      0        -      0        -      0        -       530        0        -   -39.56
