arm r36-s4 | run 2026-09-11-170833-55a61291 | box 20 x 5 m, 60 m deep, 4 patch(es)
columns of 1 m: 100 | lineage.jsonl: 22977 births, 85 clades

        t      n      cols    x sd    z sd     nn h    nn 3d   leaf   leaf y   stom   stom y   mixo   mixo y    jnt    jnt y  plain  plain y  clade 1m  jointed  joint y  rigid y
   5900.0   1360   100/100    7.92    1.88    ~0.12    ~0.74    677   -19.18    681   -25.61      0        -      0        -      2   -17.29       729       38   -15.95   -22.58
   6000.0   1343   100/100    7.74    2.18    ~0.13    ~0.74    689   -19.57    653   -24.82      0        -      0        -      1   -10.61       742       35   -14.50   -22.32
   6100.0   1341   100/100    7.37    1.86    ~0.12    ~0.70    697   -19.90    643   -24.77      0        -      0        -      1   -10.34       813       33   -15.18   -22.41
   6200.0   1342   100/100    7.81    2.66    ~0.13    ~0.74    682   -19.26    659   -25.12      0        -      0        -      1   -15.90       712       33   -15.37   -22.31
   6300.0   1353   100/100    7.35    2.08    ~0.12    ~0.74    681   -19.07    670   -25.29      0        -      0        -      2   -27.77       767       34   -15.30   -22.34
   6400.0   1354   100/100    7.56    2.02    ~0.13    ~0.72    700   -19.15    652   -24.99      0        -      0        -      2   -26.01       746       29   -12.93   -22.17
   6500.0   1375   100/100    7.74    1.84    ~0.13    ~0.73    727   -19.35    646   -24.73      0        -      0        -      2   -14.04       741       28   -13.00   -22.06
   6600.0   1376   100/100    7.43    2.28    ~0.13    ~0.70    734   -18.94    640   -24.73      0        -      0        -      2   -14.72       799       28   -14.17   -21.78
   6700.0   1389   100/100    7.49    2.34    ~0.12    ~0.70    746   -19.16    641   -24.81      0        -      0        -      2   -11.90       834       25   -12.27   -21.93
   6800.0   1374   100/100    8.08    2.23    ~0.12    ~0.69    748   -19.28    624   -24.13      0        -      0        -      2   -11.68       826       23    -9.65   -21.67
   6900.0   1379   100/100    7.49    1.80    ~0.13    ~0.72    725   -18.38    652   -24.62      0        -      0        -      2    -9.62       837       23   -10.10   -21.51
   7000.0   1419   100/100    7.34    2.18    ~0.13    ~0.67    720   -18.17    697   -25.72      0        -      0        -      2    -9.59       872       21   -10.20   -22.04
   7100.0   1402   100/100    8.30    2.10    ~0.12    ~0.67    706   -18.37    694   -26.04      0        -      0        -      2   -15.50       888       21   -10.75   -22.34
   7200.0   1379   100/100    8.30    1.88    ~0.13    ~0.70    701   -18.83    677   -25.97      0        -      0        -      1    -0.11       805       20   -11.73   -22.48
   7300.0   1353   100/100    7.01    1.87    ~0.13    ~0.69    709   -19.13    643   -25.37      0        -      0        -      1    -4.55       837       20   -12.00   -22.23
   7400.0   1340   100/100    6.59    2.09    ~0.12    ~0.68    725   -19.34    613   -24.55      0        -      0        -      2   -19.92       783       20   -13.12   -21.85
   7500.0   1356   100/100    6.98    2.27    ~0.12    ~0.64    770   -19.99    585   -23.97      0        -      0        -      1   -12.89       852       20   -13.25   -21.82
   7600.0   1365   100/100    7.08    2.08    ~0.11    ~0.66    804   -21.11    560   -23.58      0        -      0        -      1   -19.42       839       20   -16.21   -22.21
   7700.0   1379   100/100    7.01    1.82    ~0.12    ~0.67    814   -21.43    564   -23.94      0        -      0        -      1   -12.87       869       20   -17.34   -22.53
   7800.0   1375   100/100    7.55    2.04    ~0.13    ~0.69    802   -21.02    572   -24.15      0        -      0        -      1    -9.57       797       19   -16.62   -22.39
   7900.0   1368   100/100    7.10    2.13    ~0.13    ~0.69    804   -20.71    563   -24.15      0        -      0        -      1    -8.37       817       17   -14.69   -22.21
   8000.0   1357   100/100    7.34    2.36    ~0.12    ~0.72    831   -21.18    525   -23.44      0        -      0        -      1    -7.79       821       17   -15.77   -22.12
   8100.0   1338   100/100    7.59    2.33    ~0.13    ~0.72    827   -21.47    510   -23.27      0        -      0        -      1    -2.71       780       15   -13.75   -22.24
   8200.0   1349   100/100    9.05    2.11    ~0.12    ~0.70    834   -21.88    514   -23.11      0        -      0        -      1    -1.36       781       14   -14.18   -22.42
   8300.0   1352   100/100    8.23    2.06    ~0.12    ~0.70    818   -21.81    532   -23.42      0        -      0        -      2   -18.13       794       13   -16.04   -22.50
   8400.0   1354   100/100    8.39    1.93    ~0.12    ~0.69    809   -21.65    544   -24.18      0        -      0        -      1    -5.40       835       13   -15.96   -22.72
   8500.0   1330   100/100    8.86    1.88    ~0.13    ~0.69    805   -21.50    524   -24.05      0        -      0        -      1    -6.75       788       12   -12.94   -22.58
   8600.0   1326   100/100    7.02    1.77    ~0.13    ~0.70    812   -20.87    513   -23.73      0        -      0        -      1    -0.28       739       12   -14.00   -22.04
   8700.0   1323   100/100    7.64    1.82    ~0.13    ~0.70    827   -20.75    495   -23.20      0        -      0        -      1    -0.84       773       12   -14.59   -21.72
   8800.0   1330   100/100    8.84    2.05    ~0.13    ~0.69    838   -20.89    490   -23.01      0        -      0        -      2   -19.91       776       12   -15.70   -21.72
   8900.0   1316   100/100    8.53    2.03    ~0.13    ~0.70    838   -20.89    477   -22.84      0        -      0        -      1    -6.10       768       12   -16.23   -21.64
   9000.0   1331   100/100    7.83    2.00    ~0.13    ~0.71    862   -21.10    468   -22.30      0        -      0        -      1   -10.15       740       11   -13.70   -21.58
   9100.0   1350   100/100    7.83    2.05    ~0.12    ~0.71    896   -21.63    453   -21.86      0        -      0        -      1   -10.72       805       17   -21.43   -21.70
   9200.0   1328   100/100    6.95    2.12    ~0.13    ~0.69    876   -20.87    451   -22.00      0        -      0        -      1   -12.35       780       20   -24.89   -21.19
   9300.0   1321   100/100    6.52    2.18    ~0.13    ~0.65    873   -20.60    447   -22.23      0        -      0        -      1    -9.79       790       10   -15.95   -21.18
   9400.0   1312   100/100    7.43    2.02    ~0.13    ~0.61    859   -20.24    452   -22.47      0        -      0        -      1   -13.02       828        8   -15.20   -21.04
   9500.0   1306   100/100    8.29    2.20    ~0.13    ~0.63    852   -20.34    453   -22.68      0        -      0        -      1   -18.17       850        6   -10.70   -21.20
   9600.0   1321   100/100    7.84    1.96    ~0.12    ~0.64    868   -20.52    452   -22.97      0        -      0        -      1   -16.07       815        6    -9.97   -21.41
   9700.0   1334   100/100    8.56    1.82    ~0.13    ~0.67    879   -20.49    454   -23.51      0        -      0        -      1    -9.69       791        5    -8.61   -21.56
   9800.0   1340   100/100    8.34    2.02    ~0.12    ~0.71    879   -20.69    459   -23.92      0        -      0        -      2   -21.57       801        5   -11.41   -21.84
   9900.0   1317   100/100    7.73    2.07    ~0.13    ~0.66    867   -20.62    449   -23.84      0        -      0        -      1    -5.37       808        5   -12.81   -21.74
  10000.0   1305   100/100    7.77    2.00    ~0.13    ~0.72    865   -20.31    439   -23.73      0        -      0        -      1    -8.42       790        5   -16.15   -21.47
  10100.0   1309   100/100    8.30    2.05    ~0.13    ~0.67    880   -20.37    428   -23.70      0        -      0        -      1    -4.27       781        4   -10.45   -21.48
  10200.0   1304   100/100    8.31    2.11    ~0.12    ~0.73    890   -20.13    413   -23.33      0        -      0        -      1    -3.69       740        4    -8.71   -21.17
  10300.0   1323   100/100    8.10    2.03    ~0.13    ~0.72    915   -20.26    407   -23.48      0        -      0        -      1    -0.23       765        2    -4.96   -21.26
  10400.0   1335   100/100    8.64    2.13    ~0.13    ~0.68    938   -20.42    396   -23.36      0        -      0        -      1    -4.69       795        2    -7.20   -21.30
  10500.0   1322   100/100    9.21    2.03    ~0.13    ~0.70    941   -20.50    380   -23.34      0        -      0        -      1   -10.87       790        2    -5.38   -21.33
  10600.0   1323   100/100    7.10    2.27    ~0.12    ~0.67    955   -20.47    366   -23.06      0        -      0        -      2   -18.86       791        1    -0.02   -21.20
  10700.0   1330   100/100    7.19    1.99    ~0.12    ~0.67    975   -20.62    354   -22.69      0        -      0        -      1    -0.28       834        1    -2.72   -21.17
  10800.0   1321   100/100    7.80    1.93    ~0.13    ~0.67    969   -20.39    350   -22.61      0        -      0        -      2   -19.94       843        1    -9.12   -20.99
  10900.0   1314   100/100    9.11    1.94    ~0.13    ~0.65    978   -20.46    335   -21.90      0        -      0        -      1    -0.20       826        1    -2.04   -20.82
  11000.0   1299   100/100    7.93    2.17    ~0.12    ~0.71    970   -19.95    328   -21.26      0        -      0        -      1    -3.71       726        1    -1.09   -20.28
  11100.0   1305   100/100   10.33    2.68    ~0.13    ~0.68    990   -20.26    314   -20.76      0        -      0        -      1    -0.73       779        1    -4.58   -20.37
  11200.0   1324   100/100   10.30    1.94    ~0.13    ~0.69   1010   -20.53    313   -21.21      0        -      0        -      1    -1.04       789        1    -3.40   -20.69
  11300.0   1308   100/100   10.35    2.19    ~0.13    ~0.70    974   -19.69    333   -22.47      0        -      0        -      1    -0.86       804        1    -6.97   -20.39
  11400.0   1321   100/100    8.04    2.14    ~0.13    ~0.66    990   -19.77    329   -22.10      0        -      0        -      2   -16.88       818        1   -14.05   -20.35
  11500.0   1339   100/100    8.04    2.04    ~0.12    ~0.63   1009   -20.18    329   -22.13      0        -      0        -      1    -0.59       840        1   -16.79   -20.65
  11600.0   1306   100/100    7.74    2.37    ~0.12    ~0.69    966   -19.71    339   -22.19      0        -      0        -      1    -1.27       749        1   -13.44   -20.35
  11700.0   1292   100/100    7.70    2.18    ~0.13    ~0.67    942   -18.93    349   -22.65      0        -      0        -      1    -6.20       792        0        -   -19.93
  11800.0   1294   100/100    6.90    2.17    ~0.13    ~0.66    944   -18.66    349   -22.91      0        -      0        -      1    -7.76       790        0        -   -19.80
  11900.0   1301   100/100    7.56    1.94    ~0.13    ~0.67    932   -18.19    368   -23.44      0        -      0        -      1    -4.51       828        0        -   -19.66
  12000.0   1327   100/100    7.81    1.96    ~0.12    ~0.66    965   -18.57    361   -23.46      0        -      0        -      1    -0.46       870        0        -   -19.88
  12100.0   1343   100/100    8.13    1.91    ~0.13    ~0.67    989   -18.54    353   -23.29      0        -      0        -      1    -0.89       867        0        -   -19.77
  12200.0   1373   100/100    8.63    1.85    ~0.12    ~0.65   1016   -18.77    356   -22.86      0        -      0        -      1    -4.95       872        0        -   -19.82
  12300.0   1355   100/100    7.88    2.27    ~0.13    ~0.62   1012   -18.60    342   -22.28      0        -      0        -      1    -7.83       854        0        -   -19.52
  12400.0   1355   100/100    7.65    1.80    ~0.13    ~0.65   1016   -18.60    338   -22.49      0        -      0        -      1    -3.63       907        0        -   -19.56
  12500.0   1357   100/100    8.02    2.27    ~0.12    ~0.66   1027   -18.80    329   -22.37      0        -      0        -      1    -0.40       837        0        -   -19.65
  12600.0   1346   100/100    8.84    2.23    ~0.13    ~0.64   1016   -18.34    329   -22.68      0        -      0        -      1    -0.71       796        0        -   -19.39
  12700.0   1318    99/100    7.88    1.99    ~0.12    ~0.68   1000   -18.16    317   -22.48      0        -      0        -      1    -0.11       803        0        -   -19.18
  12800.0   1345   100/100    7.90    2.15    ~0.13    ~0.65   1026   -19.18    318   -22.70      0        -      0        -      1    -0.35       801        0        -   -20.00
  12900.0   1357   100/100    6.65    2.22    ~0.13    ~0.65   1037   -19.92    319   -23.18      0        -      0        -      1    -2.08       805        0        -   -20.67
  13000.0   1353   100/100    6.35    1.87    ~0.13    ~0.69   1043   -19.82    308   -22.57      0        -      0        -      2   -18.68       789        0        -   -20.45
  13100.0   1333   100/100    6.86    2.09    ~0.13    ~0.67   1024   -19.18    308   -22.98      0        -      0        -      1    -6.60       831        0        -   -20.05
  13200.0   1339   100/100    6.56    2.33    ~0.13    ~0.66   1039   -19.19    299   -23.06      0        -      0        -      1   -11.26       847        0        -   -20.05
  13300.0   1353   100/100    7.14    2.21    ~0.13    ~0.69   1064   -19.96    288   -23.30      0        -      0        -      1   -15.78       852        0        -   -20.67
  13400.0   1367   100/100    7.91    1.74    ~0.12    ~0.66   1086   -20.55    280   -23.12      0        -      0        -      1   -23.05       852        0        -   -21.08
  13500.0   1365   100/100    9.76    2.28    ~0.13    ~0.67   1086   -20.49    278   -23.31      0        -      0        -      1   -23.52       841        0        -   -21.07
  13600.0   1339   100/100    8.37    2.05    ~0.13    ~0.69   1046   -19.67    291   -24.34      0        -      0        -      2   -27.51       816        0        -   -20.69
  13700.0   1354   100/100    8.69    1.87    ~0.12    ~0.72   1055   -19.90    298   -25.14      0        -      0        -      1   -16.01       832        0        -   -21.05
  13800.0   1370   100/100    9.21    2.28    ~0.12    ~0.67   1063   -20.16    306   -25.65      0        -      0        -      1   -10.41       821        0        -   -21.38
  13900.0   1364   100/100    7.76    2.00    ~0.13    ~0.64   1063   -20.17    301   -25.38      0        -      0        -      0        -       848        0        -   -21.32
  14000.0   1387   100/100    8.10    2.13    ~0.12    ~0.66   1086   -20.49    301   -25.39      0        -      0        -      0        -       870        0        -   -21.55
  14100.0   1386   100/100    7.43    1.90    ~0.13    ~0.66   1085   -20.46    301   -25.67      0        -      0        -      0        -       865        0        -   -21.59
  14200.0   1396   100/100    7.47    1.88    ~0.12    ~0.62   1089   -20.55    307   -26.07      0        -      0        -      0        -       937        0        -   -21.76
  14300.0   1395   100/100    6.58    1.76    ~0.12    ~0.64   1096   -21.00    299   -26.26      0        -      0        -      0        -       907        0        -   -22.13
  14400.0   1391   100/100    7.51    1.64    ~0.12    ~0.66   1097   -21.50    294   -26.28      0        -      0        -      0        -       851        0        -   -22.51
  14500.0   1379   100/100    8.15    1.87    ~0.12    ~0.66   1091   -21.39    288   -25.80      0        -      0        -      0        -       854        0        -   -22.31
  14600.0   1363   100/100   11.28    1.97    ~0.12    ~0.69   1087   -21.08    275   -25.46      0        -      0        -      1   -35.35       818        0        -   -21.97
  14700.0   1367   100/100    7.69    2.01    ~0.12    ~0.66   1094   -20.92    273   -25.11      0        -      0        -      0        -       849        0        -   -21.76
  14800.0   1379   100/100    7.93    2.18    ~0.12    ~0.67   1108   -21.12    271   -24.87      0        -      0        -      0        -       857        0        -   -21.86
  14900.0   1387   100/100    7.29    2.51    ~0.12    ~0.64   1125   -21.47    262   -24.79      0        -      0        -      0        -       892        0        -   -22.10
  15000.0   1388   100/100    9.35    2.08    ~0.12    ~0.66   1129   -21.76    259   -24.77      0        -      0        -      0        -       886        0        -   -22.32
  15100.0   1404   100/100    9.41    2.01    ~0.13    ~0.67   1147   -22.07    257   -24.38      0        -      0        -      0        -       865        0        -   -22.49
  15200.0   1381   100/100    8.18    2.00    ~0.12    ~0.69   1121   -21.49    260   -24.75      0        -      0        -      0        -       848        0        -   -22.10
  15300.0   1373   100/100    6.58    2.40    ~0.13    ~0.69   1102   -20.93    271   -25.60      0        -      0        -      0        -       832        0        -   -21.85
  15400.0   1383   100/100    6.38    2.02    ~0.12    ~0.70   1098   -20.74    284   -26.90      0        -      0        -      1   -30.46       799        0        -   -22.01
  15500.0   1405   100/100    6.05    2.47    ~0.12    ~0.73   1129   -21.01    276   -27.03      0        -      0        -      0        -       817        0        -   -22.19
  15600.0   1390   100/100    6.05    1.99    ~0.12    ~0.69   1122   -20.68    268   -26.89      0        -      0        -      0        -       849        0        -   -21.87
  15700.0   1395   100/100    6.26    1.81    ~0.13    ~0.69   1132   -20.57    262   -26.95      0        -      0        -      1   -29.61       823        0        -   -21.77
  15800.0   1387   100/100    6.66    2.62    ~0.12    ~0.72   1129   -20.49    257   -27.41      0        -      0        -      1   -35.18       837        0        -   -21.79
  15900.0   1378   100/100    7.74    2.20    ~0.13    ~0.70   1130   -20.59    248   -26.75      0        -      0        -      0        -       841        0        -   -21.70
  16000.0   1354   100/100    7.01    2.15    ~0.12    ~0.72   1108   -20.07    246   -26.36      0        -      0        -      0        -       830        0        -   -21.22
  16100.0   1347   100/100    7.26    2.14    ~0.13    ~0.71   1101   -19.76    245   -26.29      0        -      0        -      1   -32.57       811        0        -   -20.96
  16200.0   1362   100/100    8.70    2.04    ~0.13    ~0.72   1123   -19.93    239   -25.83      0        -      0        -      0        -       813        0        -   -20.96
  16300.0   1385   100/100    9.64    1.90    ~0.13    ~0.67   1152   -20.49    233   -25.59      0        -      0        -      0        -       851        0        -   -21.35
  16400.0   1378   100/100    7.87    1.99    ~0.12    ~0.68   1151   -20.64    227   -24.89      0        -      0        -      0        -       827        0        -   -21.34
  16500.0   1377    99/100    7.30    1.94    ~0.12    ~0.65   1150   -21.03    227   -24.81      0        -      0        -      0        -       892        0        -   -21.65
  16600.0   1371   100/100    6.63    2.78    ~0.12    ~0.60   1140   -20.94    231   -24.49      0        -      0        -      0        -       931        0        -   -21.54
  16700.0   1361   100/100    5.87    2.09    ~0.12    ~0.62   1134   -21.10    227   -24.00      0        -      0        -      0        -       954        0        -   -21.58
  16800.0   1356   100/100    6.70    2.11    ~0.13    ~0.67   1130   -21.25    226   -24.52      0        -      0        -      0        -       870        0        -   -21.79
  16900.0   1356   100/100    7.54    2.13    ~0.12    ~0.66   1134   -20.95    222   -24.48      0        -      0        -      0        -       846        0        -   -21.53
  17000.0   1365   100/100    7.22    1.94    ~0.13    ~0.65   1147   -21.21    218   -24.49      0        -      0        -      0        -       886        0        -   -21.73
  17100.0   1375   100/100    7.17    2.06    ~0.12    ~0.66   1160   -21.25    215   -24.69      0        -      0        -      0        -       869        0        -   -21.79
  17200.0   1385   100/100    6.78    1.86    ~0.12    ~0.68   1174   -21.08    211   -24.46      0        -      0        -      0        -       905        0        -   -21.59
  17300.0   1389   100/100    6.73    2.12    ~0.13    ~0.69   1170   -21.11    219   -25.38      0        -      0        -      0        -       822        0        -   -21.79
  17400.0   1376   100/100    7.08    2.04    ~0.12    ~0.70   1155   -21.18    221   -25.41      0        -      0        -      0        -       865        0        -   -21.86
  17500.0   1369   100/100    7.42    1.82    ~0.12    ~0.68   1150   -21.23    219   -25.05      0        -      0        -      0        -       869        0        -   -21.84
  17600.0   1355   100/100    7.54    2.30    ~0.12    ~0.67   1133   -20.87    222   -25.87      0        -      0        -      0        -       857        0        -   -21.69
  17700.0   1345   100/100    7.92    1.89    ~0.12    ~0.67   1126   -20.60    219   -25.90      0        -      0        -      0        -       841        0        -   -21.47
  17800.0   1348   100/100    7.14    2.09    ~0.13    ~0.68   1126   -20.46    222   -25.96      0        -      0        -      0        -       841        0        -   -21.37
  17900.0   1378   100/100    6.75    1.98    ~0.12    ~0.67   1158   -21.10    220   -26.38      0        -      0        -      0        -       906        0        -   -21.95
  18000.0   1349   100/100    6.80    2.05    ~0.13    ~0.65   1126   -20.72    223   -27.08      0        -      0        -      0        -       807        0        -   -21.77
  18100.0   1343   100/100    6.61    1.97    ~0.12    ~0.71   1122   -20.55    221   -26.80      0        -      0        -      0        -       834        0        -   -21.58
  18200.0   1352   100/100    6.99    2.45    ~0.12    ~0.67   1118   -20.43    234   -27.00      0        -      0        -      0        -       839        0        -   -21.57
  18300.0   1345   100/100    8.11    2.40    ~0.13    ~0.66   1118   -20.42    227   -26.77      0        -      0        -      0        -       873        0        -   -21.49
  18400.0   1372   100/100    7.38    2.06    ~0.12    ~0.68   1147   -20.79    225   -27.16      0        -      0        -      0        -       871        0        -   -21.83
  18500.0   1377   100/100    7.46    2.21    ~0.13    ~0.67   1154   -20.74    223   -26.86      0        -      0        -      0        -       905        0        -   -21.73
  18600.0   1374   100/100    8.36    2.05    ~0.13    ~0.73   1153   -20.76    221   -26.35      0        -      0        -      0        -       874        0        -   -21.66
