arm r37-s3 | run 2026-09-12-072956-96d4bce6 | tank r=5.64 m (100 m2), 60 m deep, 4 ring(s)
columns of 1 m: 100 | lineage.jsonl: 19266 births, 82 clades

        t      n      cols    x sd    z sd     nn h    nn 3d   leaf   leaf y   stom   stom y   mixo   mixo y    jnt    jnt y  plain  plain y  clade 1m  jointed  joint y  rigid y
   2600.0    409    79/100    3.57    3.42     0.16     0.43    228    -0.94    181    -0.85      0        -      0        -      0        -       310      133    -1.10    -0.80
   2700.0    409    79/100    3.49    3.61     0.17     0.45    227    -0.98    182    -0.91      0        -      0        -      0        -       311      133    -1.12    -0.87
   2800.0    409    75/100    3.46    3.71     0.17     0.44    227    -1.05    182    -0.86      0        -      0        -      0        -       307      133    -1.17    -0.87
   2900.0    409    74/100    3.59    3.68     0.15     0.44    227    -1.26    182    -1.00      0        -      0        -      0        -       318      133    -1.34    -1.06
   3000.0    408    66/100    3.68    3.64     0.14     0.45    226    -1.58    182    -1.21      0        -      0        -      0        -       314      133    -1.67    -1.29
   3100.0    408    65/100    3.48    3.84     0.13     0.48    226    -2.19    182    -1.70      0        -      0        -      0        -       290      133    -2.34    -1.79
   3200.0    408    59/100    3.33    3.94     0.11     0.52    226    -3.44    182    -2.97      0        -      0        -      0        -       281      133    -3.65    -3.03
   3300.0    407    58/100    3.33    3.77     0.10     0.60    225    -6.25    182    -6.19      0        -      0        -      0        -       212      132    -6.50    -6.09
   3400.0    405    64/100    3.11    3.68     0.12     0.67    224   -11.66    181   -13.65      0        -      0        -      0        -       171      131   -11.66   -12.98
   3500.0    402    73/100    3.00    3.53     0.15     0.73    221   -18.93    181   -23.53      0        -      0        -      0        -       149      128   -18.53   -22.16
   3600.0    400    77/100    3.05    3.47     0.16     0.75    219   -25.73    181   -29.69      0        -      0        -      0        -       151      127   -24.63   -28.87
   3700.0    424    80/100    2.98    3.60     0.14     0.65    222   -30.76    202   -33.71      0        -      0        -      0        -       195      127   -29.42   -33.34
   3800.0    462    94/100    3.20    3.35     0.14     0.63    228   -33.68    234   -36.07      0        -      0        -      0        -       235      123   -32.61   -35.71
   3900.0    487    99/100    3.26    3.39     0.13     0.61    233   -35.63    254   -37.59      0        -      0        -      0        -       268      119   -34.70   -37.28
   4000.0    510   100/100    3.13    3.44     0.12     0.62    242   -37.27    268   -39.04      0        -      0        -      0        -       290      115   -36.37   -38.73
   4100.0    533   108/100    3.26    3.11     0.13     0.62    249   -38.89    283   -40.78      0        -      0        -      1   -37.89       294      107   -37.72   -40.44
   4200.0    510    93/100    3.42    3.10     0.12     0.64    233   -40.27    276   -42.27      0        -      0        -      1   -36.50       262       97   -38.74   -41.95
   4300.0    511   100/100    3.33    3.08     0.14     0.69    216   -41.43    295   -44.24      0        -      0        -      0        -       269       99   -39.96   -43.80
   4400.0    511   100/100    3.16    3.08     0.16     0.72    200   -42.50    311   -45.87      0        -      0        -      0        -       257      104   -40.71   -45.53
   4500.0    498    96/100    3.24    2.93     0.14     0.76    168   -42.71    330   -47.46      0        -      0        -      0        -       240       91   -41.06   -46.93
   4600.0    479   100/100    3.34    2.90     0.16     0.86    145   -41.59    333   -48.29      0        -      0        -      1   -42.07       214       94   -40.76   -47.59
   4700.0    459    99/100    3.48    2.77     0.15     0.84    133   -39.57    326   -48.65      0        -      0        -      0        -       241       98   -40.29   -47.58
   4800.0    410    95/100    3.59    2.88     0.14     0.92    114   -34.85    296   -48.05      0        -      0        -      0        -       198       84   -37.59   -46.13
   4900.0    391    91/100    3.74    2.83     0.15     0.89    105   -30.51    286   -47.09      0        -      0        -      0        -       181       73   -32.57   -44.95
   5000.0    376    87/100    3.66    3.08     0.12     0.84     87   -23.31    289   -45.97      0        -      0        -      0        -       203       67   -28.07   -43.48
   5100.0    366    84/100    3.55    3.40     0.14     0.90     82   -18.55    284   -43.84      0        -      0        -      0        -       205       62   -23.39   -41.19
   5200.0    348    75/100    3.62    3.58     0.12     0.85     61    -8.60    287   -40.98      0        -      0        -      0        -       182       48   -14.62   -38.61
   5300.0    349    73/100    3.73    3.52     0.12     0.91     61    -8.68    288   -37.53      0        -      0        -      0        -       168       46   -13.58   -35.36
   5400.0    364    75/100    3.62    3.45     0.13     0.89     66   -10.56    297   -33.75      0        -      1   -19.62      0        -       190       53   -13.96   -32.15
   5500.0    378    84/100    3.49    3.15     0.14     0.84     85   -13.12    293   -30.78      0        -      0        -      0        -       195       52   -14.49   -28.78
   5600.0    386    82/100    3.61    3.10     0.16     0.78    108   -15.09    278   -29.94      0        -      0        -      0        -       205       56   -15.62   -27.51
   5700.0    389    84/100    3.82    2.98     0.15     0.79    128   -18.62    261   -30.12      0        -      0        -      0        -       205       62   -19.36   -27.66
   5800.0    431    97/100    3.76    3.02     0.16     0.84    168   -21.02    262   -30.99      0        -      0        -      1   -21.33       197       71   -21.81   -28.12
   5900.0    455    98/100    3.66    3.21     0.14     0.77    197   -23.90    258   -32.37      0        -      0        -      0        -       216       85   -24.29   -29.72
   6000.0    500   100/100    3.40    3.26     0.13     0.75    247   -26.66    253   -35.11      0        -      0        -      0        -       275      116   -26.75   -32.20
   6100.0    485   103/100    3.12    3.39     0.16     0.80    241   -28.44    243   -38.79      1   -29.61      0        -      0        -       253      157   -29.02   -35.84
   6200.0    432    89/100    3.06    3.60     0.13     0.82    187   -29.17    244   -42.84      1   -30.60      0        -      0        -       224      139   -29.94   -40.20
   6300.0    364    85/100    2.92    3.60     0.15     0.82    120   -27.66    243   -46.26      1   -39.05      0        -      0        -       190      101   -29.21   -44.29
   6400.0    349    89/100    2.61    3.85     0.12     0.78    111   -27.03    237   -48.76      1   -22.09      0        -      0        -       212       96   -29.85   -46.30
   6500.0    351    84/100    2.35    3.71     0.19     0.72    111   -24.87    239   -50.10      1   -21.00      0        -      0        -       202       82   -29.31   -45.92
   6600.0    336    87/100    2.57    3.37     0.21     0.76     97   -20.98    238   -50.78      1   -19.35      0        -      0        -       185       63   -27.78   -45.38
   6700.0    325    91/100    2.74    3.38     0.22     0.88     93   -17.91    231   -50.53      1   -19.12      0        -      0        -       161       58   -25.00   -44.59
   6800.0    315    88/100    2.62    3.75     0.22     0.94     85   -13.15    228   -50.32      2   -16.66      0        -      0        -       161       51   -20.70   -43.82
   6900.0    300    84/100    2.89    3.69     0.20     0.92     88    -9.02    208   -49.61      3   -12.91      0        -      1   -17.62       127       49   -14.04   -41.76
   7000.0    292    83/100    3.28    3.46     0.24     0.84     97    -6.08    188   -48.57      6   -11.71      0        -      1   -10.90       145       52   -10.09   -38.66
   7100.0    286    80/100    3.35    3.62     0.20     0.85    108    -4.24    171   -46.08      6    -9.57      0        -      1    -7.39       135       56    -7.10   -34.80
   7200.0    288    70/100    3.56    3.66     0.19     0.77    119    -3.24    162   -42.40      6    -6.85      0        -      1    -5.41       132       59    -4.92   -30.62
   7300.0    297    68/100    3.51    3.80     0.15     0.77    132    -3.03    157   -36.82      7    -6.48      0        -      1    -4.03       140       64    -3.92   -25.66
   7400.0    302    65/100    3.53    3.76     0.16     0.80    138    -3.07    155   -29.96      8    -6.78      0        -      1    -3.75       144       67    -3.96   -20.68
   7500.0    318    69/100    3.41    3.81     0.17     0.77    146    -3.40    162   -24.28      9    -7.72      0        -      1    -4.39       148       72    -4.43   -17.01
   7600.0    338    74/100    3.37    3.81     0.15     0.77    158    -4.22    168   -21.00     11    -9.34      0        -      1    -5.84       159       78    -5.28   -14.97
   7700.0    362    77/100    3.22    3.92     0.14     0.76    175    -5.69    175   -18.95     11   -11.00      0        -      1    -8.24       166       93    -7.26   -14.00
   7800.0    372    72/100    3.11    4.07     0.14     0.74    178    -7.26    181   -18.71     12   -13.15      0        -      1   -11.18       167       93    -8.81   -14.44
   7900.0    389    76/100    3.22    3.92     0.12     0.76    196    -9.52    180   -18.35     12   -15.26      0        -      1   -14.35       194      101   -10.99   -14.79
   8000.0    399    77/100    3.52    3.59     0.12     0.73    214   -11.32    173   -18.73     11   -16.27      0        -      1   -17.32       205      117   -12.81   -15.47
   8100.0    407    78/100    3.56    3.53     0.13     0.73    216   -12.43    180   -19.20     10   -17.15      0        -      1   -19.31       211      117   -13.71   -16.30
   8200.0    411    81/100    3.63    3.42     0.14     0.69    219   -13.24    182   -19.27      8   -17.22      0        -      2   -20.34       224      115   -14.34   -16.67
   8300.0    428    88/100    3.59    3.37     0.14     0.75    255   -13.89    166   -18.53      6   -16.03      0        -      1   -20.65       215      123   -14.59   -16.20
   8400.0    444    85/100    3.73    3.29     0.13     0.70    278   -13.74    158   -17.57      7   -16.55      0        -      1   -20.41       238      140   -14.47   -15.48
   8500.0    441    65/100    3.81    3.26     0.12     0.69    284   -12.71    150   -16.72      7   -16.07      0        -      0        -       230      142   -13.51   -14.42
   8600.0    432    67/100    3.84    3.11     0.13     0.66    282   -11.13    143   -15.99      7   -14.82      0        -      0        -       235      141   -11.95   -13.21
   8700.0    426    67/100    3.90    3.02     0.13     0.70    278    -9.27    142   -15.63      6   -12.53      0        -      0        -       206      138   -10.06   -12.10
   8800.0    439    70/100    3.76    3.13     0.13     0.73    280    -7.42    153   -14.31      6   -10.91      0        -      0        -       214      138    -8.23   -10.62
   8900.0    453    80/100    3.87    3.13     0.13     0.66    281    -5.88    165   -12.62      7    -9.65      0        -      0        -       252      136    -6.44    -9.23
   9000.0    480    78/100    3.80    3.32     0.13     0.63    283    -4.93    190   -10.70      7    -8.85      0        -      0        -       290      138    -5.36    -8.04
   9100.0    502    72/100    3.85    3.42     0.12     0.55    288    -4.35    206    -9.42      8    -8.76      0        -      0        -       324      138    -4.81    -7.15
   9200.0    529    78/100    4.06    3.18     0.11     0.56    290    -4.28    229    -8.58     10    -9.56      0        -      0        -       344      139    -4.79    -6.76
   9300.0    560    81/100    4.05    3.21     0.12     0.55    289    -4.71    260    -8.28     11   -10.75      0        -      0        -       352      139    -5.33    -6.87
   9400.0    589    78/100    4.12    3.16     0.10     0.57    291    -5.58    287    -8.53     11   -12.43      0        -      0        -       372      135    -6.16    -7.44
   9500.0    623    83/100    4.12    3.10     0.10     0.59    291    -7.15    320    -9.98     12   -15.94      0        -      0        -       380      136    -8.07    -8.97
   9600.0    663    83/100    4.01    3.15     0.10     0.61    298    -9.70    353   -11.90     12   -18.35      0        -      0        -       385      134   -10.59   -11.14
   9700.0    692    86/100    3.90    3.16     0.10     0.61    303   -12.71    380   -13.68      9   -19.49      0        -      0        -       391      137   -13.87   -13.19
   9800.0    728    87/100    3.72    3.34     0.10     0.55    324   -15.50    395   -15.78      9   -21.14      0        -      0        -       456      143   -16.18   -15.62
   9900.0    758   102/100    3.57    3.47     0.11     0.52    355   -17.49    395   -17.45      8   -21.43      0        -      0        -       500      144   -17.78   -17.45
  10000.0    793    96/100    3.35    3.49     0.09     0.47    381   -18.47    404   -18.17      8   -21.23      0        -      0        -       580      143   -18.56   -18.29
  10100.0    814    93/100    3.35    3.41     0.09     0.44    405   -18.39    401   -17.53      8   -20.20      0        -      0        -       621      141   -18.24   -17.93
  10200.0    835    80/100    3.45    3.36     0.09     0.42    426   -17.18    402   -15.75      7   -18.37      0        -      0        -       649      142   -17.15   -16.37
  10300.0    850    76/100    3.38    3.32     0.09     0.39    433   -14.52    410   -12.93      7   -15.51      0        -      0        -       688      142   -14.99   -13.51
  10400.0    840    72/100    3.47    3.16     0.09     0.39    425   -10.87    408    -9.17      7   -11.86      0        -      0        -       673      135   -11.22    -9.83
  10500.0    833    65/100    3.52    3.30     0.09     0.39    418    -6.84    408    -5.12      7    -7.46      0        -      0        -       714      130    -7.41    -5.74
  10600.0    831    68/100    3.51    3.46     0.08     0.37    416    -3.45    408    -2.07      7    -4.42      0        -      0        -       750      128    -4.08    -2.54
  10700.0    845    80/100    3.57    3.46     0.10     0.32    428    -1.49    410    -0.81      7    -2.46      0        -      0        -       792      127    -1.94    -1.03
  10800.0    879    91/100    3.60    3.40     0.11     0.30    453    -0.91    419    -0.60      7    -1.56      0        -      0        -       839      127    -1.26    -0.68
  10900.0    912   101/100    3.48    3.51     0.13     0.30    473    -0.85    433    -0.48      6    -1.26      0        -      0        -       867      127    -1.09    -0.61
  11000.0    940    99/100    3.38    3.70     0.12     0.30    494    -0.92    440    -0.54      6    -1.21      0        -      0        -       903      125    -1.14    -0.68
  11100.0    973    95/100    3.36    3.81     0.10     0.30    517    -1.00    450    -0.61      6    -1.26      0        -      0        -       921      124    -1.25    -0.76
  11200.0   1001    93/100    3.49    3.74     0.10     0.30    543    -1.12    452    -0.67      6    -1.49      0        -      0        -       945      124    -1.31    -0.86
  11300.0   1023    83/100    3.55    3.75     0.09     0.29    563    -1.30    454    -0.85      6    -1.82      0        -      0        -       966      123    -1.54    -1.05
  11400.0   1047    82/100    3.46    3.89     0.08     0.30    581    -1.71    460    -1.19      6    -2.63      0        -      0        -       992      123    -1.99    -1.42
  11500.0   1066    78/100    3.33    4.04     0.07     0.32    597    -2.50    463    -1.88      6    -3.93      0        -      0        -       992      122    -3.02    -2.13
  11600.0   1087    71/100    3.06    4.24     0.06     0.35    615    -4.40    466    -3.70      6    -6.83      0        -      0        -       958      122    -5.13    -3.98
  11700.0   1106    70/100    2.74    4.26     0.07     0.38    634    -8.63    466    -8.61      6   -11.07      0        -      0        -       883      120    -9.41    -8.54
  11800.0   1127    81/100    3.09    3.77     0.08     0.43    654   -15.59    467   -17.28      6   -19.83      0        -      0        -       824      119   -15.57   -16.40
  11900.0   1146    87/100    3.49    3.02     0.10     0.47    673   -22.84    467   -25.39      6   -26.33      0        -      0        -       827      117   -21.84   -24.13
  12000.0   1167    89/100    3.64    2.93     0.09     0.45    694   -27.62    468   -29.91      5   -28.30      0        -      0        -       895      117   -25.95   -28.83
  12100.0   1186    94/100    3.80    2.99     0.08     0.37    713   -30.01    468   -31.98      5   -31.21      0        -      0        -       975      116   -28.62   -31.03
  12200.0   1209    95/100    3.69    3.35    ~0.07    ~0.32    739   -30.93    465   -32.42      5   -31.83      0        -      0        -      1053      112   -29.86   -31.68
  12300.0   1233   104/100    3.49    3.48    ~0.07    ~0.31    755   -30.71    473   -31.78      5   -31.44      0        -      0        -      1089      108   -29.82   -31.25
  12400.0   1251    93/100    3.22    3.51    ~0.07    ~0.30    769   -29.48    477   -30.15      5   -30.71      0        -      0        -      1105      104   -28.91   -29.81
  12500.0   1268    86/100    2.59    3.65    ~0.06    ~0.32    787   -27.25    476   -27.27      5   -29.81      0        -      0        -      1112       99   -27.22   -27.27
  12600.0   1276    76/100    2.37    3.37    ~0.06    ~0.33    792   -23.53    479   -23.37      5   -26.45      0        -      0        -      1106       93   -23.54   -23.47
  12700.0   1281    75/100    2.93    3.52    ~0.05    ~0.35    797   -17.19    479   -15.73      5   -20.18      0        -      0        -      1108       90   -17.28   -16.61
  12800.0   1272    76/100    3.46    3.31    ~0.06    ~0.34    794    -8.96    473    -6.92      5   -11.87      0        -      0        -      1114       86    -9.83    -8.10
  12900.0   1274    80/100    3.23    3.34    ~0.06    ~0.30    796    -3.17    473    -1.96      5    -4.71      0        -      0        -      1181       81    -3.98    -2.64
  13000.0   1287    87/100    3.15    3.44    ~0.09    ~0.25    811    -1.00    471    -0.52      5    -2.06      0        -      0        -      1233       79    -1.28    -0.80
  13100.0   1304   101/100    3.59    3.09    ~0.10    ~0.26    827    -0.73    472    -0.45      5    -1.32      0        -      0        -      1258       78    -1.00    -0.61
  13200.0   1317    95/100    3.49    3.45    ~0.10    ~0.26    841    -0.78    471    -0.50      5    -1.26      0        -      0        -      1275       77    -1.16    -0.65
  13300.0   1333    90/100    3.59    3.42    ~0.09    ~0.26    854    -0.81    474    -0.63      5    -1.42      0        -      0        -      1284       78    -1.78    -0.68
  13400.0   1346    86/100    3.59    3.53    ~0.09    ~0.26    866    -0.87    475    -0.68      5    -1.79      0        -      0        -      1310       77    -1.87    -0.74
  13500.0   1362    83/100    3.68    3.56    ~0.08    ~0.25    882    -1.04    475    -0.82      5    -2.39      0        -      0        -      1327       76    -2.09    -0.90
  13600.0   1373    74/100    3.79    3.57    ~0.07    ~0.26    893    -1.32    475    -1.04      5    -2.79      0        -      0        -      1338       74    -2.52    -1.16
  13700.0   1386    74/100    3.89    3.59    ~0.06    ~0.27    906    -1.83    475    -1.49      5    -4.01      0        -      0        -      1334       72    -3.30    -1.63
  13800.0   1397    68/100    3.99    3.54    ~0.06    ~0.29    917    -3.07    476    -2.52      4    -6.73      0        -      0        -      1309       70    -4.53    -2.81
  13900.0   1407    70/100    4.21    3.22    ~0.05    ~0.33    932    -6.35    472    -5.85      3   -13.46      0        -      0        -      1269       69    -8.10    -6.10
  14000.0   1414    80/100    4.06    2.91    ~0.06    ~0.39    943   -12.85    469   -13.50      2   -21.86      0        -      0        -      1171       63   -13.53   -13.06
  14100.0   1429    91/100    3.60    3.36    ~0.07    ~0.44    959   -21.14    468   -22.81      2   -28.63      0        -      0        -      1115       61   -21.08   -21.73
  14200.0   1445    96/100    3.70    3.21    ~0.07    ~0.43    978   -28.35    465   -31.24      2   -32.95      0        -      0        -      1112       61   -27.26   -29.37
  14300.0   1453    98/100    3.49    3.04    ~0.07    ~0.38    984   -33.30    467   -36.69      2   -37.69      0        -      0        -      1168       58   -31.33   -34.52
  14400.0   1463    97/100    3.27    3.21    ~0.07    ~0.34    997   -37.01    464   -40.39      2   -40.75      0        -      0        -      1233       53   -34.96   -38.20
  14500.0   1471    94/100    2.95    3.29    ~0.07    ~0.31   1006   -40.24    464   -43.15      1   -38.23      0        -      0        -      1269       51   -38.18   -41.26
  14600.0   1468    96/100    2.66    3.28    ~0.07    ~0.33   1006   -43.03    461   -45.72      1   -39.68      0        -      0        -      1266       48   -40.15   -44.00
  14700.0   1454    95/100    2.72    3.27    ~0.07    ~0.33    996   -45.82    457   -48.99      1   -44.73      0        -      0        -      1248       46   -42.99   -46.94
  14800.0   1430    98/100    2.91    3.17    ~0.07    ~0.35    981   -48.74    448   -52.45      1   -45.89      0        -      0        -      1195       44   -45.26   -50.05
  14900.0   1419   102/100    3.02    3.09    ~0.07    ~0.34    967   -51.13    452   -55.10      0        -      0        -      0        -      1141       42   -47.54   -52.54
  15000.0   1405   104/100    3.18    3.11    ~0.08    ~0.33    949   -52.86    456   -56.82      0        -      0        -      0        -      1179       39   -49.62   -54.27
  15100.0   1390   108/100    3.33    3.08    ~0.08    ~0.32    933   -54.01    457   -57.82      0        -      0        -      0        -      1154       38   -50.43   -55.40
  15200.0   1373   110/100    3.58    2.92    ~0.09    ~0.30    917   -54.71    455   -58.29      0        -      0        -      1   -53.54      1175       37   -50.75   -56.04
  15300.0   1354   111/100    3.67    2.83    ~0.10    ~0.31    901   -55.08    453   -58.43      0        -      0        -      0        -      1174       33   -50.14   -56.35
  15400.0   1335   113/100    3.70    3.03    ~0.09    ~0.29    870   -55.05    464   -58.51      0        -      0        -      1   -59.53      1180       31   -49.53   -56.42
  15500.0   1304   109/100    3.75    3.26    ~0.08    ~0.28    861   -54.71    442   -58.42      0        -      0        -      1   -59.06      1145       31   -49.38   -56.13
  15600.0   1267   104/100    3.80    3.41    ~0.08    ~0.29    831   -54.08    436   -58.06      0        -      0        -      0        -      1130       30   -48.69   -55.61
  15700.0   1221    98/100    3.89    3.39    ~0.07    ~0.30    815   -52.94    406   -57.25      0        -      0        -      0        -      1074       30   -48.00   -54.53
  15800.0   1182    99/100    3.97    3.27     0.06     0.31    804   -51.24    377   -55.50      0        -      1   -57.30      0        -      1012       28   -46.09   -52.76
  15900.0   1149    96/100    3.84    3.17     0.06     0.36    789   -48.45    360   -52.35      0        -      0        -      0        -       942       23   -41.67   -49.83
  16000.0   1117   101/100    3.55    3.18     0.08     0.43    775   -44.76    342   -48.23      0        -      0        -      0        -       853       18   -38.34   -45.94
  16100.0   1123   101/100    3.30    3.38     0.09     0.53    798   -41.57    324   -44.29      0        -      0        -      1   -59.51       793       16   -34.74   -42.48
  16200.0   1121   106/100    3.36    3.44     0.09     0.57    801   -38.20    320   -41.68      0        -      0        -      0        -       793       20   -37.23   -39.23
  16300.0   1145   106/100    3.14    3.64     0.09     0.53    845   -36.32    300   -38.91      0        -      0        -      0        -       819       21   -39.44   -36.95
  16400.0   1159   104/100    3.13    3.50     0.08     0.45    862   -35.01    297   -38.01      0        -      0        -      0        -       868       26   -38.16   -35.73
  16500.0   1209   106/100    3.20    3.30    ~0.09    ~0.39    908   -35.18    301   -38.05      0        -      0        -      0        -      1002       19   -34.73   -35.91
  16600.0   1308   111/100    3.34    2.94    ~0.07    ~0.36   1011   -36.49    297   -39.34      0        -      0        -      0        -      1101       28   -33.83   -37.21
  16700.0   1295   107/100    3.17    2.94    ~0.07    ~0.37    991   -39.13    304   -42.86      0        -      0        -      0        -      1067       34   -34.05   -40.16
  16800.0   1199   102/100    2.94    3.30     0.06     0.39    899   -43.22    300   -48.97      0        -      0        -      0        -       936       26   -35.28   -44.87
  16900.0   1062   104/100    2.79    3.25     0.07     0.41    768   -46.88    294   -54.64      0        -      0        -      0        -       849       16   -37.63   -49.21
  17000.0   1000   107/100    3.09    3.19     0.09     0.40    721   -47.24    279   -57.33      0        -      0        -      0        -       777       38   -37.20   -50.56
  17100.0   1011   112/100    2.90    3.20     0.11     0.42    751   -46.63    260   -58.16      0        -      0        -      0        -       795       58   -36.12   -50.41
  17200.0    824   102/100    2.73    3.15     0.13     0.40    576   -48.13    248   -55.94      0        -      0        -      0        -       631       45   -37.70   -51.22
  17300.0    639    98/100    2.56    3.25     0.14     0.45    398   -48.15    241   -54.54      0        -      0        -      0        -       478       17   -31.46   -51.08
  17400.0    577   102/100    2.45    3.19     0.16     0.47    342   -43.28    235   -56.29      0        -      0        -      0        -       425       20   -19.63   -49.62
  17500.0    550   104/100    2.73    3.10     0.16     0.50    322   -37.63    228   -56.63      0        -      0        -      0        -       380       32    -8.95   -47.76
  17600.0    529   105/100    2.99    3.16     0.17     0.54    310   -32.31    218   -56.58      0        -      1    -6.67      0        -       370       52    -6.83   -46.13
  17700.0    514    98/100    3.24    3.42     0.15     0.56    306   -28.13    207   -56.44      0        -      1    -6.39      0        -       354       73    -6.50   -44.95
  17800.0    508    82/100    3.32    3.68     0.12     0.61    315   -24.69    192   -55.82      0        -      1    -6.33      0        -       353       95    -6.26   -43.36
  17900.0    495    81/100    3.50    3.67     0.12     0.61    315   -20.82    179   -54.16      0        -      1    -6.93      0        -       336      112    -6.18   -40.65
  18000.0    503    83/100    3.46    3.69     0.11     0.69    330   -17.62    172   -50.90      0        -      1    -7.82      0        -       323      139    -7.39   -37.22
  18100.0    504    81/100    3.35    3.73     0.13     0.71    342   -16.22    161   -45.75      0        -      1    -9.38      0        -       318      155    -8.89   -33.08
  18200.0    519    96/100    3.21    3.75     0.13     0.70    362   -15.55    156   -40.00      0        -      1   -10.30      0        -       340      174   -10.70   -29.04
  18300.0    541    90/100    3.38    3.64     0.13     0.71    394   -14.95    146   -33.80      0        -      1   -11.43      0        -       354      204   -12.61   -24.52
  18400.0    552    88/100    3.35    3.68     0.13     0.67    410   -14.63    141   -29.61      0        -      1   -12.03      0        -       389      224   -13.88   -21.57
  18500.0    553    79/100    3.24    3.75     0.12     0.62    410   -14.53    143   -25.88      0        -      0        -      0        -       418      225   -14.59   -19.43
  18600.0    561    79/100    3.26    3.51     0.13     0.60    414   -14.20    147   -22.98      0        -      0        -      0        -       434      226   -14.64   -17.75
  18700.0    586    83/100    3.31    3.39     0.11     0.53    433   -13.54    153   -20.76      0        -      0        -      0        -       466      241   -14.14   -16.33
  18800.0    602    78/100    3.24    3.43     0.11     0.50    438   -12.29    164   -17.98      0        -      0        -      0        -       477      246   -13.01   -14.42
  18900.0    608    75/100    3.28    3.54     0.11     0.47    436   -10.37    172   -15.43      0        -      0        -      0        -       506      246   -11.10   -12.28
  19000.0    630    78/100    3.34    3.49     0.11     0.47    441    -8.04    189   -12.87      0        -      0        -      0        -       506      247    -8.86    -9.89
